transacao_id,usuario_id,data_transacao,mes_referencia,descricao_original,descricao_normalizada,valor,tipo,categoria,subcategoria,estabelecimento,forma_pagamento,parcelas,recorrente,canal,estado,cidade,split,fonte
TX000034611,USR000306,2025-07-02,2025-07,LANC Auto Center BR,lanc auto center br,2594.49,DESPESA,TRANSPORTE,MANUTENCAO_VEICULO,Auto Center,DINHEIRO,1,0,POS,RJ,Niteroi,TRAIN,SINTETICO
TX000034717,USR000307,2025-07-02,2025-07,Plano*PGBL,plano pgbl,27.03,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Plano PGBL,DEBITO_CONTA,1,1,APP,SP,Santos,TRAIN,SINTETICO
TX000035370,USR000313,2025-07-02,2025-07,Dropbox 54,dropbox 54,518.44,DESPESA,SERVICOS,ASSINATURA,Dropbox,CARTAO_CREDITO,1,1,APP,PR,Curitiba,TRAIN,SINTETICO
TX000035379,USR000313,2025-07-02,2025-07,PAG Universidade LTDA,pag universidade ltda,634.9,DESPESA,EDUCACAO,MENSALIDADE,Universidade,CARTAO_CREDITO,12,1,POS,PR,Curitiba,TRAIN,SINTETICO
TX000035725,USR000316,2025-07-02,2025-07,Emprestimo Consignad 752,emprestimo consignad 752,552.0,DESPESA,DIVIDAS,EMPRESTIMO,Emprestimo Consignado,DEBITO_AUTOMATICO,1,1,ATM,GO,Anapolis,VALIDATION,SINTETICO
TX000036158,USR000320,2025-07-02,2025-07,CASA DO PAO DE QUEIJO,casa do pao de queijo,234.36,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,RS,Pelotas,TRAIN,SINTETICO
TX000036162,USR000320,2025-07-02,2025-07,Credito Salari 639,credito salari 639,2612.53,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,RS,Pelotas,TRAIN,SINTETICO
TX000036370,USR000322,2025-07-02,2025-07,FOLHA DE PAGAMENTO,folha de pagamento,2536.47,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,TRAIN,SINTETICO
TX000036595,USR000324,2025-07-02,2025-07,DROGARIA-SAO-PAULO,drogaria sao paulo,416.56,DESPESA,SAUDE,FARMACIA,Drogaria Sao Paulo,DINHEIRO,1,0,ATM,RS,Caxias do Sul,TRAIN,SINTETICO
TX000038380,USR000340,2025-07-02,2025-07,VIVO-FIBRA INTE,vivo fibra inte,185.69,DESPESA,SERVICOS,INTERNET,Vivo Fibra,CARTAO_DEBITO,1,1,POS,GO,Anapolis,TRAIN,SINTETICO
TX000038484,USR000341,2025-07-02,2025-07,Vivo Fib 216,vivo fib 216,299.58,DESPESA,SERVICOS,INTERNET,Vivo Fibra,CARTAO_CREDITO,1,0,ATM,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000038580,USR000342,2025-07-02,2025-07,Azul*Seguros,azul seguros,251.78,DESPESA,SERVICOS,SEGURO,Azul Seguros,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,ES,Vila Velha,TRAIN,SINTETICO
TX000038583,USR000342,2025-07-02,2025-07,PGTO Open English LTDA,pgto open english ltda,474.21,DESPESA,EDUCACAO,IDIOMAS,Open English,PIX,1,0,ATM,ES,Vila Velha,TRAIN,SINTETICO
TX000039382,USR000349,2025-07-02,2025-07,FUNDO-DE-INVESTIMENTO,fundo de investimento,191.86,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,0,APP,MG,Belo Horizonte,TRAIN,SINTETICO
TX000039604,USR000351,2025-07-02,2025-07,PAG Casa do Pao de Queijo LTDA CAFE,pag casa do pao de queijo ltda cafe,866.12,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,DEBITO_AUTOMATICO,1,0,WEB,PE,Jaboatao,TRAIN,SINTETICO
TX000040185,USR000356,2025-07-02,2025-07,Diagnosticos*Brasil,diagnosticos brasil,548.02,DESPESA,SAUDE,EXAMES,Diagnosticos Brasil,PIX,1,0,APP,PR,Curitiba,VALIDATION,SINTETICO
TX000041464,USR000367,2025-07-02,2025-07,PAG Saneamento Municipal 2382,pag saneamento municipal 2382,801.22,DESPESA,MORADIA,AGUA,Saneamento Municipal,PIX,1,0,POS,GO,Goiania,TRAIN,SINTETICO
TX000042394,USR000375,2025-07-02,2025-07,Folha*de*Pagamento,folha de pagamento,3782.41,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,CE,Caucaia,VALIDATION,SINTETICO
TX000042490,USR000376,2025-07-02,2025-07,OI FIBRA,oi fibra,352.1,DESPESA,SERVICOS,INTERNET,Oi Fibra,BOLETO,1,0,WEB,ES,Vila Velha,VALIDATION,SINTETICO
TX000042590,USR000377,2025-07-02,2025-07,ATACADAO,atacadao,50.91,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,DINHEIRO,1,0,DEBITO_AUTOMATICO,GO,Goiania,TEST,SINTETICO
TX000042824,USR000379,2025-07-02,2025-07,Aluguel Residencial,aluguel residencial,242.52,DESPESA,MORADIA,ALUGUEL,Aluguel Residencial,CARTAO_DEBITO,1,1,ATM,PE,Jaboatao,TEST,SINTETICO
TX000042933,USR000380,2025-07-02,2025-07,Cafeteria Brasil,cafeteria brasil,884.41,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,DEBITO_AUTOMATICO,1,0,ATM,ES,Serra,TRAIN,SINTETICO
TX000043390,USR000384,2025-07-02,2025-07,Folha de Pagamento,folha de pagamento,2728.45,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,SP,Sao Paulo,TRAIN,SINTETICO
TX000043874,USR000388,2025-07-02,2025-07,Lab*Saude EXAM,lab saude exam,182.2,DESPESA,SAUDE,EXAMES,Lab Saude,BOLETO,1,0,DEBITO_AUTOMATICO,DF,Brasilia,TRAIN,SINTETICO
TX000043876,USR000388,2025-07-02,2025-07,SALARIO EMPRESA,salario empresa,4745.25,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,TRAIN,SINTETICO
TX000044315,USR000392,2025-07-02,2025-07,CASA-DO-PAO-DE-QUEIJO,casa do pao de queijo,983.72,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,CARTAO_DEBITO,1,0,ATM,MG,Belo Horizonte,TRAIN,SINTETICO
TX000044651,USR000395,2025-07-02,2025-07,Ultragaz,ultragaz,1016.27,DESPESA,MORADIA,GAS,Ultragaz,BOLETO,1,1,POS,RJ,Duque de Caxias,VALIDATION,SINTETICO
TX000045096,USR000399,2025-07-02,2025-07,COMPRA LCI Investimento LTDA REND,compra lci investimento ltda rend,158.35,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,LCI Investimento,DEBITO_CONTA,1,0,APP,RJ,Rio de Janeiro,TEST,SINTETICO
TX000045209,USR000400,2025-07-02,2025-07,4mazon,4mazon,92.34,DESPESA,COMPRAS,ELETRONICOS,Amazon,PIX,1,0,DEBITO_AUTOMATICO,SC,Joinville,TRAIN,SINTETICO
TX000045786,USR000405,2025-07-02,2025-07,PAG Folha de Pagamento BR,pag folha de pagamento br,7300.0,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,TRAIN,SINTETICO
TX000046325,USR000410,2025-07-02,2025-07,Imobiliaria Centr 489 ALUG,imobiliaria centr 489 alug,726.85,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,CARTAO_DEBITO,1,1,ATM,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000048131,USR000426,2025-07-02,2025-07,Fundo*de*Investimento,fundo de investimento,804.13,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,0,APP,RJ,Niteroi,TRAIN,SINTETICO
TX000048881,USR000433,2025-07-02,2025-07,CENTRO-MEDICO-POPULAR,centro medico popular,258.68,DESPESA,SAUDE,CONSULTA,Centro Medico Popular,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,SC,Joinville,TRAIN,SINTETICO
TX000048886,USR000433,2025-07-02,2025-07,CREDITO-SALARIO,credito salario,5670.11,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,SC,Joinville,TRAIN,SINTETICO
TX000049677,USR000440,2025-07-02,2025-07,Cafe do Pon 774,cafe do pon 774,482.06,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,PIX,1,0,DEBITO_AUTOMATICO,RS,Porto Alegre,TRAIN,SINTETICO
TX000050360,USR000446,2025-07-02,2025-07,Tesouro Diret 182,tesouro diret 182,172.73,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,1,APP,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000050463,USR000447,2025-07-02,2025-07,CONTA-DE-GAS,conta de gas,651.73,DESPESA,MORADIA,GAS,Conta de Gas,DEBITO_AUTOMATICO,1,1,APP,CE,Fortaleza,TRAIN,SINTETICO
TX000050465,USR000447,2025-07-02,2025-07,PGTO Porto Seguro BA,pgto porto seguro ba,277.48,DESPESA,SERVICOS,SEGURO,Porto Seguro,PIX,1,1,DEBITO_AUTOMATICO,CE,Fortaleza,TRAIN,SINTETICO
TX000051311,USR000455,2025-07-02,2025-07,Vivo Move 754,vivo move 754,596.77,DESPESA,SERVICOS,TELEFONIA,Vivo Movel,PIX,1,0,DEBITO_AUTOMATICO,PR,Curitiba,VALIDATION,SINTETICO
TX000051527,USR000457,2025-07-02,2025-07,KINOPLEX,kinoplex,3200.75,DESPESA,LAZER,CINEMA,Kinoplex,PIX,1,0,DEBITO_AUTOMATICO,PR,Maringa,TEST,SINTETICO
TX000052204,USR000463,2025-07-02,2025-07,TIM 425,tim 425,517.38,DESPESA,SERVICOS,TELEFONIA,TIM,PIX,1,1,ATM,SP,Campinas,TRAIN,SINTETICO
TX000052442,USR000465,2025-07-02,2025-07,Fundo de Investiment 877,fundo de investiment 877,89.53,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,1,APP,PE,Jaboatao,TRAIN,SINTETICO
TX000052676,USR000467,2025-07-02,2025-07,ATACADAO,atacadao,1773.95,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,CARTAO_CREDITO,1,0,WEB,GO,Goiania,TRAIN,SINTETICO
TX000052682,USR000467,2025-07-02,2025-07,Outback,outback,542.69,DESPESA,ALIMENTACAO,RESTAURANTE,Outback,CARTAO_CREDITO,1,0,POS,GO,Goiania,TRAIN,SINTETICO
TX000052687,USR000467,2025-07-02,2025-07,FATURA NUBANK,fatura nubank,1271.25,DESPESA,DIVIDAS,CARTAO,Fatura Nubank,CARTAO_CREDITO,1,1,ATM,GO,Goiania,TRAIN,SINTETICO
TX000053047,USR000470,2025-07-02,2025-07,CENTRO-MEDICO-POPULAR CONS,centro medico popular cons,338.84,DESPESA,SAUDE,CONSULTA,Centro Medico Popular,CARTAO_DEBITO,4,0,POS,SP,Santos,TRAIN,SINTETICO
TX000054627,USR000484,2025-07-02,2025-07,CREDITO-SALARIO,credito salario,10125.1,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,CE,Caucaia,TRAIN,SINTETICO
TX000054728,USR000485,2025-07-02,2025-07,POSTO AVENIDA,posto avenida,992.76,DESPESA,TRANSPORTE,COMBUSTIVEL,Posto Avenida,PIX,1,1,APP,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000055513,USR000492,2025-07-02,2025-07,PGTO Imobiliaria Central BR,pgto imobiliaria central br,345.33,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,PIX,1,1,POS,PR,Maringa,TRAIN,SINTETICO
TX000055516,USR000492,2025-07-02,2025-07,CONTA-DE-AGUA,conta de agua,71.9,DESPESA,MORADIA,AGUA,Conta de Agua,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,PR,Maringa,TRAIN,SINTETICO
TX000055628,USR000493,2025-07-02,2025-07,TIM,tim,258.64,DESPESA,SERVICOS,TELEFONIA,TIM,PIX,1,1,POS,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000056061,USR000497,2025-07-02,2025-07,C4FETERIA-BRASIL,c4feteria brasil,1364.88,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,CARTAO_DEBITO,1,0,WEB,MG,Juiz de Fora,TEST,SINTETICO
TX000056062,USR000497,2025-07-02,2025-07,Tokio Marine,tokio marine,797.72,DESPESA,SERVICOS,SEGURO,Tokio Marine,CARTAO_CREDITO,1,1,WEB,MG,Juiz de Fora,TEST,SINTETICO
TX000056879,USR000504,2025-07-02,2025-07,Casa do Pao de Queij 856,casa do pao de queij 856,92.4,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,CARTAO_CREDITO,1,0,WEB,BA,Salvador,TRAIN,SINTETICO
TX000056993,USR000505,2025-07-02,2025-07,PGTO Pao de Acucar BR,pgto pao de acucar br,699.32,DESPESA,ALIMENTACAO,SUPERMERCADO,Pao de Acucar,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,ES,Serra,TRAIN,SINTETICO
TX000057907,USR000513,2025-07-02,2025-07,CONTA DE GAS,conta de gas,965.2,DESPESA,MORADIA,GAS,Conta de Gas,BOLETO,1,1,APP,ES,Vitoria,TRAIN,SINTETICO
TX000057913,USR000513,2025-07-02,2025-07,Aplicacao Fundo,aplicacao fundo,48.11,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,0,APP,ES,Vitoria,TRAIN,SINTETICO
TX000058369,USR000517,2025-07-02,2025-07,Saraiva,saraiva,20.8,DESPESA,EDUCACAO,LIVROS,Saraiva,DINHEIRO,1,0,ATM,RJ,Rio de Janeiro,TEST,SINTETICO
TX000058610,USR000519,2025-07-02,2025-07,Dropbox,dropbox,664.03,DESPESA,SERVICOS,ASSINATURA,Dropbox,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,CE,Fortaleza,TEST,SINTETICO
TX000058841,USR000521,2025-07-02,2025-07,EDP,edp,383.28,DESPESA,MORADIA,ENERGIA,EDP,PIX,1,1,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000058842,USR000521,2025-07-02,2025-07,CASA DO PAO DE QUEIJO,casa do pao de queijo,552.6,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,CARTAO_CREDITO,1,0,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000058845,USR000521,2025-07-02,2025-07,Microsoft  946,microsoft 946,624.81,DESPESA,SERVICOS,ASSINATURA,Microsoft 365,DEBITO_AUTOMATICO,1,0,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000059545,USR000527,2025-07-02,2025-07,Imobiliaria*Central ALUG,imobiliaria central alug,855.67,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,DINHEIRO,1,1,WEB,CE,Caucaia,TRAIN,SINTETICO
TX000059649,USR000528,2025-07-02,2025-07,MERCADO SAO JOSE,mercado sao jose,200.64,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,CARTAO_DEBITO,1,0,WEB,SC,Joinville,TRAIN,SINTETICO
TX000059652,USR000528,2025-07-02,2025-07,DROGARIA-SAO-PAULO,drogaria sao paulo,136.82,DESPESA,SAUDE,FARMACIA,Drogaria Sao Paulo,PIX,1,0,WEB,SC,Joinville,TRAIN,SINTETICO
TX000060348,USR000534,2025-07-02,2025-07,PGTO Adobe,pgto adobe,80.5,DESPESA,SERVICOS,ASSINATURA,Adobe,PIX,1,1,DEBITO_AUTOMATICO,PE,Jaboatao,VALIDATION,SINTETICO
TX000060352,USR000534,2025-07-02,2025-07,APLICACAO-CDB REND,aplicacao cdb rend,374.33,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Aplicacao CDB,DEBITO_CONTA,1,0,APP,PE,Jaboatao,VALIDATION,SINTETICO
TX000060453,USR000535,2025-07-02,2025-07,Taxa*de*Servico,taxa de servico,644.18,DESPESA,OUTROS,TAXA,Taxa de Servico,CARTAO_DEBITO,1,0,WEB,PE,Jaboatao,VALIDATION,SINTETICO
TX000060564,USR000536,2025-07-02,2025-07,Aluguel Residenci 298,aluguel residenci 298,1826.82,DESPESA,MORADIA,ALUGUEL,Aluguel Residencial,PIX,1,1,ATM,SC,Florianopolis,VALIDATION,SINTETICO
TX000060934,USR000539,2025-07-02,2025-07,Aplicacao*Fundo,aplicacao fundo,45.34,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,0,APP,SC,Blumenau,TEST,SINTETICO
TX000061034,USR000540,2025-07-02,2025-07,Dropbox,dropbox,232.09,DESPESA,SERVICOS,ASSINATURA,Dropbox,PIX,1,1,POS,PR,Maringa,TRAIN,SINTETICO
TX000061039,USR000540,2025-07-02,2025-07,Mercado Sao Jose SUPE,mercado sao jose supe,1174.15,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,CARTAO_CREDITO,1,0,WEB,PR,Maringa,TRAIN,SINTETICO
TX000061910,USR000548,2025-07-02,2025-07,Havan,havan,470.72,DESPESA,COMPRAS,CASA,Havan,CARTAO_DEBITO,1,0,POS,RS,Porto Alegre,TRAIN,SINTETICO
TX000062127,USR000550,2025-07-02,2025-07,PIX Burger King,pix burger king,739.73,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_CREDITO,1,0,ATM,PR,Londrina,TRAIN,SINTETICO
TX000062940,USR000557,2025-07-02,2025-07,CEMIG,cemig,3478.88,DESPESA,MORADIA,ENERGIA,Cemig,CARTAO_CREDITO,1,1,ATM,SP,Sao Paulo,TEST,SINTETICO
TX000063193,USR000559,2025-07-02,2025-07,LANC Vivo Movel,lanc vivo movel,253.55,DESPESA,SERVICOS,TELEFONIA,Vivo Movel,PIX,1,1,DEBITO_AUTOMATICO,PR,Curitiba,TEST,SINTETICO
TX000063337,USR000560,2025-07-02,2025-07,Vivo*Fibra,vivo fibra,511.73,DESPESA,SERVICOS,INTERNET,Vivo Fibra,PIX,1,1,APP,ES,Serra,TRAIN,SINTETICO
TX000063580,USR000562,2025-07-02,2025-07,Fundo de Investiment 586,fundo de investiment 586,636.1,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,0,APP,SP,Santos,TRAIN,SINTETICO
TX000063812,USR000564,2025-07-02,2025-07,DEB Cinemark LTDA,deb cinemark ltda,459.51,DESPESA,LAZER,CINEMA,Cinemark,CARTAO_DEBITO,1,0,ATM,CE,Fortaleza,TRAIN,SINTETICO
TX000064072,USR000566,2025-07-02,2025-07,TIM,tim,1542.15,DESPESA,SERVICOS,TELEFONIA,TIM,PIX,1,1,POS,DF,Brasilia,TRAIN,SINTETICO
TX000064181,USR000567,2025-07-02,2025-07,Aplicacao Fundo,aplicacao fundo,42.18,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,RS,Porto Alegre,TRAIN,SINTETICO
TX000064840,USR000573,2025-07-02,2025-07,Supermercado BH,supermercado bh,1163.28,DESPESA,ALIMENTACAO,SUPERMERCADO,Supermercado BH,PIX,1,1,ATM,PE,Recife,TRAIN,SINTETICO
TX000065055,USR000575,2025-07-02,2025-07,COMPRA Pao de Acucar BR,compra pao de acucar br,619.32,DESPESA,ALIMENTACAO,SUPERMERCADO,Pao de Acucar,DEBITO_AUTOMATICO,1,0,WEB,DF,Brasilia,VALIDATION,SINTETICO
TX000065056,USR000575,2025-07-02,2025-07,LANC Salario Empresa,lanc salario empresa,5022.0,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,VALIDATION,SINTETICO
TX000065515,USR000579,2025-07-02,2025-07,Salario*Empresa,salario empresa,3647.59,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,GO,Goiania,TEST,SINTETICO
TX000065957,USR000583,2025-07-02,2025-07,COMPRA Taxa de Servico 2914,compra taxa de servico 2914,781.77,DESPESA,OUTROS,TAXA,Taxa de Servico,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,SP,Sorocaba,TRAIN,SINTETICO
TX000065958,USR000583,2025-07-02,2025-07,PGTO Amil LTDA,pgto amil ltda,315.71,DESPESA,SAUDE,PLANO_SAUDE,Amil,BOLETO,1,1,WEB,SP,Sorocaba,TRAIN,SINTETICO
TX000067167,USR000594,2025-07-02,2025-07,Projeto Autonomo,projeto autonomo,908.42,RECEITA,RENDA,FREELANCE,Projeto Autonomo,PIX,1,0,APP,ES,Vila Velha,VALIDATION,SINTETICO
TX000067168,USR000594,2025-07-02,2025-07,Previdencia Privada,previdencia privada,171.66,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,ES,Vila Velha,VALIDATION,SINTETICO
TX000067282,USR000595,2025-07-02,2025-07,Cemig,cemig,2620.88,DESPESA,MORADIA,ENERGIA,Cemig,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,BA,Salvador,VALIDATION,SINTETICO
TX000067287,USR000595,2025-07-02,2025-07,IFOOD,ifood,827.09,DESPESA,ALIMENTACAO,RESTAURANTE,iFood,CARTAO_CREDITO,1,0,WEB,BA,Salvador,VALIDATION,SINTETICO
TX000067534,USR000597,2025-07-02,2025-07,Folha de Pagamen 189 SALA,folha de pagamen 189 sala,2125.81,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,TEST,SINTETICO
TX000068094,USR000602,2025-07-02,2025-07,Locador*Residencial,locador residencial,80.76,DESPESA,MORADIA,ALUGUEL,Locador Residencial,CARTAO_CREDITO,1,1,WEB,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000068424,USR000605,2025-07-02,2025-07,Aluguel Residencial 375,aluguel residencial 375,772.37,DESPESA,MORADIA,ALUGUEL,Aluguel Residencial,CARTAO_CREDITO,1,1,APP,ES,Cariacica,TRAIN,SINTETICO
TX000068858,USR000609,2025-07-02,2025-07,Tokio Marine LTD4,tokio marine ltd4,911.04,DESPESA,SERVICOS,SEGURO,Tokio Marine,CARTAO_DEBITO,1,0,ATM,PE,Jaboatao,TRAIN,SINTETICO
TX000068973,USR000610,2025-07-02,2025-07,PIX TIM Ultrafibra 2450,pix tim ultrafibra 2450,666.1,DESPESA,SERVICOS,INTERNET,TIM Ultrafibra,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,CE,Caucaia,TRAIN,SINTETICO
TX000069440,USR000614,2025-07-02,2025-07,EDP,edp,524.62,DESPESA,MORADIA,ENERGIA,EDP,DINHEIRO,1,1,POS,CE,Caucaia,VALIDATION,SINTETICO
TX000069442,USR000614,2025-07-02,2025-07,Cemi 133,cemi 133,139.5,DESPESA,MORADIA,ENERGIA,Cemig,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,CE,Caucaia,VALIDATION,SINTETICO
TX000070333,USR000622,2025-07-02,2025-07,PLANO PGBL,plano pgbl,853.49,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Plano PGBL,DEBITO_CONTA,1,1,APP,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000071334,USR000631,2025-07-02,2025-07,4dobe,4dobe,274.25,DESPESA,SERVICOS,ASSINATURA,Adobe,CARTAO_DEBITO,1,0,WEB,PE,Olinda,TRAIN,SINTETICO
TX000071570,USR000633,2025-07-02,2025-07,FUNDO DE INVESTIMENTO,fundo de investimento,271.8,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,0,APP,ES,Cariacica,TRAIN,SINTETICO
TX000072015,USR000637,2025-07-02,2025-07,COMPRA Adobe LTDA,compra adobe ltda,43.31,DESPESA,SERVICOS,ASSINATURA,Adobe,CARTAO_DEBITO,1,1,POS,CE,Caucaia,TEST,SINTETICO
TX000072346,USR000640,2025-07-02,2025-07,LANC Azul Seguros BA,lanc azul seguros ba,317.43,DESPESA,SERVICOS,SEGURO,Azul Seguros,DINHEIRO,1,0,ATM,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000072799,USR000644,2025-07-02,2025-07,CONTA DE AGUA,conta de agua,2040.28,DESPESA,MORADIA,AGUA,Conta de Agua,CARTAO_CREDITO,1,1,APP,SC,Blumenau,TRAIN,SINTETICO
TX000072909,USR000645,2025-07-02,2025-07,Dropbox LTDA,dropbox ltda,3570.44,DESPESA,SERVICOS,ASSINATURA,Dropbox,BOLETO,1,0,POS,ES,Vila Velha,TRAIN,SINTETICO
TX000073498,USR000650,2025-07-02,2025-07,PGTO Taxa de Servico,pgto taxa de servico,1373.4,DESPESA,OUTROS,TAXA,Taxa de Servico,DEBITO_AUTOMATICO,1,0,APP,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000073934,USR000654,2025-07-02,2025-07,SEPHORA,sephora,393.99,DESPESA,COMPRAS,BELEZA,Sephora,CARTAO_DEBITO,1,0,POS,GO,Anapolis,VALIDATION,SINTETICO
TX000075606,USR000669,2025-07-02,2025-07,RESTAURANTE SABOR CASEIRO,restaurante sabor caseiro,186.34,DESPESA,ALIMENTACAO,RESTAURANTE,Restaurante Sabor Caseiro,CARTAO_DEBITO,1,0,POS,GO,Goiania,TRAIN,SINTETICO
TX000075729,USR000670,2025-07-02,2025-07,APLICACAO-CDB,aplicacao cdb,285.74,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Aplicacao CDB,DEBITO_CONTA,1,1,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000076546,USR000677,2025-07-02,2025-07,Outback,outback,420.91,DESPESA,ALIMENTACAO,RESTAURANTE,Outback,BOLETO,1,0,APP,CE,Juazeiro do Norte,TEST,SINTETICO
TX000076548,USR000677,2025-07-02,2025-07,LCI*Investimento,lci investimento,758.26,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,LCI Investimento,DEBITO_CONTA,1,0,APP,CE,Juazeiro do Norte,TEST,SINTETICO
TX000077304,USR000684,2025-07-02,2025-07,Previdencia Privada,previdencia privada,375.01,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,0,APP,PR,Curitiba,TRAIN,SINTETICO
TX000077524,USR000686,2025-07-02,2025-07,Financiamento Veic 20,financiamento veic 20,111.19,DESPESA,DIVIDAS,FINANCIAMENTO,Financiamento Veiculo,CARTAO_CREDITO,1,1,WEB,BA,Salvador,TRAIN,SINTETICO
TX000077873,USR000689,2025-07-02,2025-07,Porto Seguro,porto seguro,361.42,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_DEBITO,1,1,POS,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000078345,USR000693,2025-07-02,2025-07,PIX Parcela Financiamento SP,pix parcela financiamento sp,624.92,DESPESA,DIVIDAS,FINANCIAMENTO,Parcela Financiamento,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,SC,Blumenau,TRAIN,SINTETICO
TX000078704,USR000696,2025-07-02,2025-07,SUPERGASBRAS,supergasbras,390.02,DESPESA,MORADIA,GAS,Supergasbras,DEBITO_AUTOMATICO,1,1,DEBITO_AUTOMATICO,BA,Salvador,VALIDATION,SINTETICO
