description,amount,date,type,payment_method,recurrent
Venda de produto,1498.44,2024-10-21,INCOME,PIX,False
Padaria,48.64,2024-10-21,EXPENSE,PIX,False
Supermercado,435.23,2024-10-21,EXPENSE,CASH,False
Condominio,435.38,2024-10-21,EXPENSE,CREDIT_CARD,True
Salario mensal,5201.17,2024-10-21,INCOME,BANK_TRANSFER,False
Plano de celular,51.07,2024-10-21,EXPENSE,CREDIT_CARD,True
Academia,230.11,2024-10-21,EXPENSE,PIX,True
Bonus profissional,3429.17,2024-10-22,INCOME,PIX,False
Cinema e lazer,55.71,2024-10-22,EXPENSE,DEBIT_CARD,False
Streaming,39.3,2024-10-22,EXPENSE,DEBIT_CARD,True
Veterinario,318.29,2024-10-22,EXPENSE,CREDIT_CARD,False
Padaria,34.91,2024-10-22,EXPENSE,PIX,False
Restaurante,76.76,2024-10-22,EXPENSE,BANK_TRANSFER,False
Aplicativo de transporte,43.09,2024-10-22,EXPENSE,CREDIT_CARD,False
Viagem e hospedagem,1631.76,2024-10-22,EXPENSE,CREDIT_CARD,False
Supermercado,380.82,2024-10-22,EXPENSE,CASH,False
Farmacia,95.7,2024-10-22,EXPENSE,BANK_TRANSFER,False
Plano de celular,128.04,2024-10-22,EXPENSE,PIX,True
Loja de roupas,169.68,2024-10-22,EXPENSE,BANK_TRANSFER,False
Streaming,59.63,2024-10-22,EXPENSE,PIX,False
Aluguel residencial,2559.8,2024-10-22,EXPENSE,PIX,False
Estacionamento,44.82,2024-10-23,EXPENSE,BOLETO,False
Livraria,174.71,2024-10-23,EXPENSE,CREDIT_CARD,False
Estacionamento,16.63,2024-10-23,EXPENSE,CREDIT_CARD,False
Eletronicos,1822.8,2024-10-23,EXPENSE,CASH,False
Internet residencial,121.69,2024-10-23,EXPENSE,PIX,True
Farmacia,212.16,2024-10-23,EXPENSE,BOLETO,False
Cinema e lazer,117.6,2024-10-23,EXPENSE,BANK_TRANSFER,False
Streaming,41.67,2024-10-23,EXPENSE,CREDIT_CARD,True
Academia,206.69,2024-10-23,EXPENSE,PIX,False
Conta de energia,281.56,2024-10-23,EXPENSE,CREDIT_CARD,True
Academia,155.07,2024-10-23,EXPENSE,CREDIT_CARD,True
Farmacia,51.21,2024-10-23,EXPENSE,PIX,False
Manutencao do veiculo,701.82,2024-10-23,EXPENSE,DEBIT_CARD,False
Condominio,842.71,2024-10-23,EXPENSE,CASH,True
Conta de agua,107.42,2024-10-24,EXPENSE,CREDIT_CARD,True
Estacionamento,17.28,2024-10-24,EXPENSE,BOLETO,False
Combustivel,254.92,2024-10-24,EXPENSE,CASH,False
Farmacia,87.85,2024-10-24,EXPENSE,BOLETO,False
Aluguel residencial,3093.3,2024-10-24,EXPENSE,BOLETO,True
Curso online,332.73,2024-10-24,EXPENSE,PIX,False
Livraria,156.5,2024-10-24,EXPENSE,BANK_TRANSFER,False
Manutencao do veiculo,1576.56,2024-10-24,EXPENSE,BOLETO,False
Transferencia recebida,444.09,2024-10-24,INCOME,PIX,False
Doacao,185.75,2024-10-24,EXPENSE,BOLETO,False
Combustivel,229.72,2024-10-24,EXPENSE,PIX,False
Academia,123.07,2024-10-24,EXPENSE,CREDIT_CARD,True
Seguro do veiculo,217.24,2024-10-24,EXPENSE,BOLETO,True
Passagem aerea,1661.11,2024-10-24,EXPENSE,PIX,False
Transferencia recebida,879.72,2024-10-24,INCOME,BANK_TRANSFER,False
Plano de saude,1190.69,2024-10-25,EXPENSE,CASH,True
Livraria,92.36,2024-10-25,EXPENSE,DEBIT_CARD,False
Padaria,16.13,2024-10-25,EXPENSE,PIX,False
Cinema e lazer,82.46,2024-10-25,EXPENSE,DEBIT_CARD,False
Passagem aerea,2986.71,2024-10-25,EXPENSE,BOLETO,False
Delivery de comida,70.11,2024-10-25,EXPENSE,CREDIT_CARD,False
Restituicao de imposto,1379.18,2024-10-25,INCOME,BANK_TRANSFER,False
Delivery de comida,64.96,2024-10-25,EXPENSE,BANK_TRANSFER,False
Conta de energia,368.76,2024-10-25,EXPENSE,BANK_TRANSFER,True
Pagamento freelance,3399.22,2024-10-25,INCOME,PIX,False
Internet residencial,123.27,2024-10-25,EXPENSE,CASH,False
Livraria,213.99,2024-10-25,EXPENSE,CREDIT_CARD,False
Bonus profissional,777.23,2024-10-25,INCOME,PIX,False
Internet residencial,138.53,2024-10-26,EXPENSE,CASH,False
Rendimento de investimento,345.93,2024-10-26,INCOME,BANK_TRANSFER,True
Viagem e hospedagem,3001.96,2024-10-26,EXPENSE,BOLETO,False
Padaria,24.64,2024-10-26,EXPENSE,PIX,False
Condominio,894.45,2024-10-26,EXPENSE,PIX,True
Padaria,61.14,2024-10-26,EXPENSE,CREDIT_CARD,False
Restituicao de imposto,1820.0,2024-10-27,INCOME,BANK_TRANSFER,False
Pagamento freelance,2803.93,2024-10-27,INCOME,BANK_TRANSFER,False
Academia,158.07,2024-10-27,EXPENSE,CASH,True
Loja de roupas,454.99,2024-10-27,EXPENSE,BANK_TRANSFER,False
Plano de celular,118.05,2024-10-27,EXPENSE,CREDIT_CARD,True
Restituicao de imposto,1723.29,2024-10-27,INCOME,BANK_TRANSFER,False
Farmacia,132.99,2024-10-27,EXPENSE,BANK_TRANSFER,False
Pet shop,74.89,2024-10-27,EXPENSE,DEBIT_CARD,False
Streaming,50.06,2024-10-27,EXPENSE,CASH,True
Supermercado,331.68,2024-10-27,EXPENSE,DEBIT_CARD,False
Rendimento de investimento,461.38,2024-10-27,INCOME,BANK_TRANSFER,True
Passagem aerea,2630.02,2024-10-27,EXPENSE,DEBIT_CARD,False
Supermercado,379.85,2024-10-27,EXPENSE,DEBIT_CARD,False
Restituicao de imposto,2469.66,2024-10-28,INCOME,PIX,False
Plano de celular,102.37,2024-10-28,EXPENSE,BANK_TRANSFER,False
Conta de energia,283.61,2024-10-28,EXPENSE,BANK_TRANSFER,True
Dividendos,423.12,2024-10-28,INCOME,PIX,True
Passagem aerea,1415.27,2024-10-28,EXPENSE,CASH,False
Impostos e taxas,538.92,2024-10-28,EXPENSE,CREDIT_CARD,False
Academia,66.94,2024-10-28,EXPENSE,PIX,True
Cinema e lazer,150.94,2024-10-28,EXPENSE,BOLETO,False
Pagamento freelance,2180.85,2024-10-28,INCOME,PIX,False
Reembolso empresarial,559.77,2024-10-28,INCOME,BANK_TRANSFER,False
Delivery de comida,120.5,2024-10-29,EXPENSE,PIX,False
Conta de energia,264.43,2024-10-29,EXPENSE,CASH,True
Rendimento de investimento,317.77,2024-10-29,INCOME,PIX,False
Reembolso empresarial,555.59,2024-10-29,INCOME,PIX,False
Supermercado,503.3,2024-10-29,EXPENSE,DEBIT_CARD,False
Plano de saude,1070.88,2024-10-29,EXPENSE,PIX,True
Seguro do veiculo,193.89,2024-10-29,EXPENSE,BOLETO,True
Aluguel recebido,2139.06,2024-10-29,INCOME,BANK_TRANSFER,True
Livraria,70.1,2024-10-29,EXPENSE,DEBIT_CARD,False
Impostos e taxas,1206.85,2024-10-29,EXPENSE,BOLETO,False
Aluguel recebido,1755.48,2024-10-29,INCOME,BANK_TRANSFER,False
Salario mensal,8534.59,2024-10-29,INCOME,BANK_TRANSFER,True
Supermercado,131.02,2024-10-30,EXPENSE,BOLETO,False
Transferencia recebida,1197.6,2024-10-30,INCOME,BANK_TRANSFER,False
Salario mensal,5887.68,2024-10-30,INCOME,BANK_TRANSFER,True
Aluguel recebido,2279.79,2024-10-30,INCOME,PIX,True
Doacao,132.85,2024-10-30,EXPENSE,DEBIT_CARD,False
Estacionamento,22.34,2024-10-30,EXPENSE,BOLETO,False
Restaurante,124.22,2024-10-30,EXPENSE,DEBIT_CARD,False
Manutencao do veiculo,710.41,2024-10-30,EXPENSE,PIX,False
Conta de agua,56.8,2024-10-30,EXPENSE,BOLETO,True
Curso online,159.59,2024-10-30,EXPENSE,CASH,False
Dividendos,281.48,2024-10-31,INCOME,PIX,False
Aplicativo de transporte,46.27,2024-10-31,EXPENSE,BOLETO,False
Doacao,99.53,2024-10-31,EXPENSE,PIX,False
Curso online,81.39,2024-10-31,EXPENSE,BOLETO,False
Combustivel,297.76,2024-10-31,EXPENSE,BANK_TRANSFER,False
Conta de agua,71.04,2024-10-31,EXPENSE,DEBIT_CARD,True
Delivery de comida,64.74,2024-10-31,EXPENSE,CASH,False
Viagem e hospedagem,2057.07,2024-10-31,EXPENSE,CREDIT_CARD,False
Supermercado,109.21,2024-11-01,EXPENSE,BANK_TRANSFER,False
Plano de celular,61.42,2024-11-01,EXPENSE,PIX,True
Doacao,214.66,2024-11-01,EXPENSE,CASH,False
Curso online,280.82,2024-11-01,EXPENSE,BOLETO,False
Passagem aerea,2846.18,2024-11-01,EXPENSE,BOLETO,False
Streaming,66.04,2024-11-01,EXPENSE,BOLETO,True
Aplicativo de transporte,20.12,2024-11-01,EXPENSE,BANK_TRANSFER,False
Plano de celular,83.05,2024-11-01,EXPENSE,BOLETO,True
Aluguel residencial,3490.09,2024-11-01,EXPENSE,PIX,True
Eletronicos,288.79,2024-11-01,EXPENSE,BANK_TRANSFER,False
Livraria,131.1,2024-11-01,EXPENSE,PIX,False
Eletronicos,1520.71,2024-11-01,EXPENSE,BOLETO,False
Seguro do veiculo,455.05,2024-11-01,EXPENSE,CREDIT_CARD,True
Livraria,139.57,2024-11-01,EXPENSE,CASH,False
Internet residencial,143.16,2024-11-01,EXPENSE,CREDIT_CARD,True
Combustivel,196.17,2024-11-01,EXPENSE,PIX,False
Padaria,69.12,2024-11-02,EXPENSE,CREDIT_CARD,False
Viagem e hospedagem,887.71,2024-11-02,EXPENSE,CREDIT_CARD,False
Farmacia,133.38,2024-11-02,EXPENSE,BOLETO,False
Conta de agua,185.56,2024-11-02,EXPENSE,CREDIT_CARD,True
Internet residencial,167.17,2024-11-02,EXPENSE,DEBIT_CARD,False
Aluguel recebido,2169.76,2024-11-02,INCOME,BANK_TRANSFER,False
Doacao,292.6,2024-11-02,EXPENSE,PIX,False
Impostos e taxas,949.17,2024-11-02,EXPENSE,BOLETO,False
Livraria,87.19,2024-11-02,EXPENSE,CREDIT_CARD,False
Livraria,88.13,2024-11-02,EXPENSE,CREDIT_CARD,False
Aplicativo de transporte,45.01,2024-11-02,EXPENSE,CREDIT_CARD,False
Pet shop,294.65,2024-11-02,EXPENSE,BANK_TRANSFER,False
Supermercado,313.81,2024-11-02,EXPENSE,DEBIT_CARD,False
Dividendos,446.9,2024-11-03,INCOME,BANK_TRANSFER,True
Impostos e taxas,1740.17,2024-11-03,EXPENSE,BOLETO,False
Reembolso empresarial,565.41,2024-11-03,INCOME,BANK_TRANSFER,False
Bonus profissional,3192.12,2024-11-03,INCOME,PIX,False
Dividendos,659.49,2024-11-03,INCOME,BANK_TRANSFER,True
Delivery de comida,71.88,2024-11-03,EXPENSE,PIX,False
Aluguel recebido,1816.67,2024-11-03,INCOME,BANK_TRANSFER,True
Restaurante,111.51,2024-11-03,EXPENSE,PIX,False
Condominio,421.82,2024-11-03,EXPENSE,CASH,True
Impostos e taxas,839.6,2024-11-03,EXPENSE,BANK_TRANSFER,False
Transferencia recebida,713.21,2024-11-03,INCOME,BANK_TRANSFER,False
Combustivel,125.46,2024-11-03,EXPENSE,PIX,False
Pagamento freelance,3723.47,2024-11-03,INCOME,BANK_TRANSFER,False
Venda de produto,1146.77,2024-11-04,INCOME,BANK_TRANSFER,False
Impostos e taxas,637.52,2024-11-04,EXPENSE,DEBIT_CARD,False
Viagem e hospedagem,1298.93,2024-11-04,EXPENSE,CREDIT_CARD,False
Restituicao de imposto,1899.43,2024-11-04,INCOME,BANK_TRANSFER,False
Loja de roupas,274.17,2024-11-04,EXPENSE,CASH,False
Streaming,36.73,2024-11-04,EXPENSE,CASH,True
Aluguel residencial,1431.65,2024-11-04,EXPENSE,BANK_TRANSFER,True
Venda de produto,566.59,2024-11-04,INCOME,BANK_TRANSFER,False
Streaming,69.09,2024-11-04,EXPENSE,CREDIT_CARD,False
Seguro do veiculo,417.13,2024-11-04,EXPENSE,CREDIT_CARD,True
Cinema e lazer,95.47,2024-11-04,EXPENSE,PIX,False
Restaurante,113.77,2024-11-04,EXPENSE,CREDIT_CARD,False
Rendimento de investimento,394.33,2024-11-04,INCOME,BANK_TRANSFER,True
Livraria,144.09,2024-11-05,EXPENSE,CREDIT_CARD,False
Bonus profissional,2366.18,2024-11-05,INCOME,BANK_TRANSFER,False
Livraria,110.75,2024-11-05,EXPENSE,BOLETO,False
Combustivel,196.56,2024-11-05,EXPENSE,CASH,False
Rendimento de investimento,72.3,2024-11-05,INCOME,BANK_TRANSFER,True
Dividendos,266.1,2024-11-05,INCOME,BANK_TRANSFER,True
Manutencao do veiculo,942.61,2024-11-05,EXPENSE,BANK_TRANSFER,False
Manutencao do veiculo,728.43,2024-11-05,EXPENSE,DEBIT_CARD,False
Conta de agua,151.27,2024-11-05,EXPENSE,DEBIT_CARD,False
Estacionamento,23.08,2024-11-05,EXPENSE,PIX,False
Impostos e taxas,519.44,2024-11-05,EXPENSE,BANK_TRANSFER,False
Veterinario,398.97,2024-11-05,EXPENSE,BANK_TRANSFER,False
Cinema e lazer,85.58,2024-11-05,EXPENSE,BANK_TRANSFER,False
Passagem aerea,1208.52,2024-11-05,EXPENSE,CASH,False
Eletronicos,2010.61,2024-11-06,EXPENSE,CREDIT_CARD,False
Seguro do veiculo,362.36,2024-11-06,EXPENSE,BOLETO,True
Venda de produto,1280.0,2024-11-06,INCOME,PIX,False
Conta de agua,64.73,2024-11-06,EXPENSE,BANK_TRANSFER,True
Aplicativo de transporte,29.39,2024-11-06,EXPENSE,CASH,False
Bonus profissional,2297.69,2024-11-06,INCOME,BANK_TRANSFER,False
Seguro do veiculo,337.14,2024-11-06,EXPENSE,BANK_TRANSFER,False
Farmacia,159.3,2024-11-06,EXPENSE,PIX,False
Passagem aerea,1827.77,2024-11-06,EXPENSE,CASH,False
Aluguel residencial,2690.03,2024-11-07,EXPENSE,BOLETO,True
Internet residencial,170.71,2024-11-07,EXPENSE,CREDIT_CARD,True
Plano de celular,55.24,2024-11-07,EXPENSE,CREDIT_CARD,True
Plano de saude,340.03,2024-11-07,EXPENSE,DEBIT_CARD,False
Delivery de comida,125.49,2024-11-07,EXPENSE,CREDIT_CARD,False
Transferencia recebida,1802.6,2024-11-07,INCOME,PIX,False
Dividendos,499.81,2024-11-07,INCOME,BANK_TRANSFER,True
Combustivel,275.53,2024-11-07,EXPENSE,PIX,False
Curso online,219.77,2024-11-07,EXPENSE,CREDIT_CARD,False
Rendimento de investimento,315.73,2024-11-07,INCOME,BANK_TRANSFER,True
Seguro do veiculo,212.79,2024-11-07,EXPENSE,CREDIT_CARD,True
Conta de agua,100.51,2024-11-08,EXPENSE,BOLETO,True
Bonus profissional,2687.68,2024-11-08,INCOME,BANK_TRANSFER,False
Passagem aerea,2575.17,2024-11-08,EXPENSE,CREDIT_CARD,False
Padaria,30.21,2024-11-08,EXPENSE,BANK_TRANSFER,False
Reembolso empresarial,442.31,2024-11-08,INCOME,PIX,False
Impostos e taxas,553.28,2024-11-09,EXPENSE,BOLETO,False
Dividendos,588.95,2024-11-09,INCOME,BANK_TRANSFER,True
Condominio,1190.06,2024-11-09,EXPENSE,CASH,True
Aluguel recebido,2746.27,2024-11-09,INCOME,PIX,True
Pagamento freelance,3580.69,2024-11-09,INCOME,PIX,False
Pet shop,279.14,2024-11-09,EXPENSE,BOLETO,False
Restaurante,96.83,2024-11-09,EXPENSE,CREDIT_CARD,False
Doacao,224.85,2024-11-09,EXPENSE,CREDIT_CARD,False
Pagamento freelance,3186.39,2024-11-09,INCOME,PIX,False
Pagamento freelance,2666.83,2024-11-09,INCOME,BANK_TRANSFER,False
Academia,111.55,2024-11-09,EXPENSE,CASH,True
Passagem aerea,3056.18,2024-11-09,EXPENSE,CREDIT_CARD,False
Delivery de comida,92.54,2024-11-09,EXPENSE,CREDIT_CARD,False
Internet residencial,146.77,2024-11-09,EXPENSE,DEBIT_CARD,True
Reembolso empresarial,689.18,2024-11-09,INCOME,PIX,False
Streaming,24.56,2024-11-09,EXPENSE,BANK_TRANSFER,True
Eletronicos,1320.25,2024-11-09,EXPENSE,BANK_TRANSFER,False
Seguro do veiculo,343.83,2024-11-09,EXPENSE,CASH,True
Doacao,97.13,2024-11-10,EXPENSE,CASH,False
Combustivel,147.98,2024-11-10,EXPENSE,BANK_TRANSFER,False
Cinema e lazer,60.2,2024-11-10,EXPENSE,CASH,False
Pagamento freelance,2024.18,2024-11-10,INCOME,PIX,False
Aluguel residencial,2074.17,2024-11-10,EXPENSE,PIX,True
Conta de agua,135.89,2024-11-10,EXPENSE,CREDIT_CARD,True
Transferencia recebida,2114.39,2024-11-10,INCOME,PIX,False
Veterinario,309.89,2024-11-10,EXPENSE,BANK_TRANSFER,False
Padaria,23.83,2024-11-10,EXPENSE,CASH,False
Reembolso empresarial,379.03,2024-11-11,INCOME,PIX,False
Restaurante,47.69,2024-11-11,EXPENSE,DEBIT_CARD,False
Conta de energia,185.67,2024-11-11,EXPENSE,BOLETO,True
Reembolso empresarial,523.81,2024-11-11,INCOME,PIX,False
Veterinario,819.65,2024-11-11,EXPENSE,BANK_TRANSFER,False
Condominio,732.94,2024-11-11,EXPENSE,CREDIT_CARD,True
Transferencia recebida,469.97,2024-11-11,INCOME,BANK_TRANSFER,False
Plano de celular,145.9,2024-11-11,EXPENSE,BOLETO,True
Cinema e lazer,152.83,2024-11-11,EXPENSE,DEBIT_CARD,False
Aplicativo de transporte,65.84,2024-11-11,EXPENSE,CREDIT_CARD,False
Loja de roupas,448.99,2024-11-11,EXPENSE,BANK_TRANSFER,False
Estacionamento,26.08,2024-11-11,EXPENSE,PIX,False
Venda de produto,737.44,2024-11-11,INCOME,PIX,False
Supermercado,334.95,2024-11-11,EXPENSE,BANK_TRANSFER,False
Combustivel,143.63,2024-11-11,EXPENSE,BANK_TRANSFER,False
Restaurante,87.21,2024-11-11,EXPENSE,DEBIT_CARD,False
Academia,178.91,2024-11-12,EXPENSE,BANK_TRANSFER,True
Eletronicos,1462.45,2024-11-12,EXPENSE,BANK_TRANSFER,False
Padaria,26.8,2024-11-12,EXPENSE,BOLETO,False
Salario mensal,4933.27,2024-11-12,INCOME,PIX,True
Aplicativo de transporte,64.74,2024-11-12,EXPENSE,BOLETO,False
Restituicao de imposto,1207.58,2024-11-12,INCOME,BANK_TRANSFER,False
Reembolso empresarial,350.12,2024-11-12,INCOME,PIX,False
Conta de energia,256.08,2024-11-12,EXPENSE,DEBIT_CARD,True
Pet shop,120.38,2024-11-12,EXPENSE,BANK_TRANSFER,False
Salario mensal,5631.73,2024-11-13,INCOME,PIX,True
Manutencao do veiculo,1050.66,2024-11-13,EXPENSE,BOLETO,False
Aluguel residencial,3845.35,2024-11-13,EXPENSE,BANK_TRANSFER,False
Farmacia,34.03,2024-11-13,EXPENSE,CREDIT_CARD,False
Aluguel residencial,2010.62,2024-11-13,EXPENSE,PIX,True
Curso online,162.76,2024-11-13,EXPENSE,PIX,False
Plano de saude,581.1,2024-11-13,EXPENSE,CREDIT_CARD,False
Conta de energia,312.67,2024-11-13,EXPENSE,CREDIT_CARD,True
Combustivel,236.4,2024-11-13,EXPENSE,CREDIT_CARD,False
Salario mensal,7201.04,2024-11-13,INCOME,PIX,True
Academia,83.88,2024-11-13,EXPENSE,BANK_TRANSFER,True
Transferencia recebida,1008.74,2024-11-13,INCOME,BANK_TRANSFER,False
Internet residencial,146.64,2024-11-14,EXPENSE,PIX,True
Condominio,911.08,2024-11-14,EXPENSE,CASH,True
Internet residencial,97.32,2024-11-14,EXPENSE,CREDIT_CARD,True
Padaria,34.0,2024-11-14,EXPENSE,CASH,False
Supermercado,578.26,2024-11-14,EXPENSE,DEBIT_CARD,False
Internet residencial,175.53,2024-11-15,EXPENSE,BANK_TRANSFER,True
Plano de saude,554.67,2024-11-15,EXPENSE,DEBIT_CARD,True
Supermercado,288.33,2024-11-15,EXPENSE,PIX,False
Rendimento de investimento,515.89,2024-11-15,INCOME,BANK_TRANSFER,True
Bonus profissional,2237.96,2024-11-15,INCOME,PIX,False
Plano de celular,80.98,2024-11-15,EXPENSE,CREDIT_CARD,True
Conta de energia,203.5,2024-11-15,EXPENSE,PIX,False
Conta de energia,268.77,2024-11-15,EXPENSE,BOLETO,True
Conta de energia,294.88,2024-11-15,EXPENSE,BANK_TRANSFER,False
Viagem e hospedagem,3132.69,2024-11-15,EXPENSE,CASH,False
Aluguel recebido,2917.47,2024-11-15,INCOME,PIX,True
Loja de roupas,231.83,2024-11-15,EXPENSE,CASH,False
Pagamento freelance,2896.48,2024-11-16,INCOME,BANK_TRANSFER,False
Padaria,41.12,2024-11-16,EXPENSE,BOLETO,False
Estacionamento,23.15,2024-11-16,EXPENSE,DEBIT_CARD,False
Restaurante,100.29,2024-11-16,EXPENSE,CASH,False
Loja de roupas,342.53,2024-11-16,EXPENSE,BANK_TRANSFER,False
Transferencia recebida,1646.91,2024-11-16,INCOME,BANK_TRANSFER,False
Transferencia recebida,925.89,2024-11-16,INCOME,BANK_TRANSFER,False
Plano de saude,1263.81,2024-11-16,EXPENSE,BOLETO,True
Eletronicos,2143.72,2024-11-17,EXPENSE,CASH,False
Passagem aerea,1087.83,2024-11-17,EXPENSE,CREDIT_CARD,False
Cinema e lazer,143.85,2024-11-17,EXPENSE,CASH,False
Bonus profissional,4551.07,2024-11-17,INCOME,PIX,False
Padaria,40.39,2024-11-17,EXPENSE,CASH,False
Aluguel residencial,1642.33,2024-11-17,EXPENSE,CASH,False
Venda de produto,1319.61,2024-11-17,INCOME,BANK_TRANSFER,False
Restituicao de imposto,1740.71,2024-11-17,INCOME,PIX,False
Veterinario,532.9,2024-11-17,EXPENSE,CASH,False
Condominio,669.44,2024-11-17,EXPENSE,CASH,True
Conta de energia,306.42,2024-11-17,EXPENSE,PIX,True
Manutencao do veiculo,765.58,2024-11-17,EXPENSE,DEBIT_CARD,False
Salario mensal,6004.09,2024-11-17,INCOME,PIX,True
Impostos e taxas,781.54,2024-11-17,EXPENSE,CREDIT_CARD,False
Livraria,55.12,2024-11-17,EXPENSE,CREDIT_CARD,False
Farmacia,35.12,2024-11-18,EXPENSE,BOLETO,False
Pagamento freelance,3755.57,2024-11-18,INCOME,BANK_TRANSFER,False
Academia,121.87,2024-11-18,EXPENSE,CREDIT_CARD,True
Doacao,187.9,2024-11-18,EXPENSE,PIX,False
Bonus profissional,4007.0,2024-11-18,INCOME,BANK_TRANSFER,False
Doacao,285.45,2024-11-18,EXPENSE,CASH,False
Impostos e taxas,566.15,2024-11-18,EXPENSE,BANK_TRANSFER,False
Reembolso empresarial,288.81,2024-11-19,INCOME,PIX,False
Venda de produto,915.95,2024-11-19,INCOME,PIX,False
Condominio,511.33,2024-11-19,EXPENSE,DEBIT_CARD,True
Venda de produto,1089.09,2024-11-19,INCOME,PIX,False
Conta de energia,185.6,2024-11-19,EXPENSE,BANK_TRANSFER,True
Curso online,481.89,2024-11-19,EXPENSE,BANK_TRANSFER,False
Supermercado,160.04,2024-11-19,EXPENSE,BANK_TRANSFER,False
Seguro do veiculo,286.62,2024-11-19,EXPENSE,BANK_TRANSFER,True
Plano de celular,55.79,2024-11-20,EXPENSE,CREDIT_CARD,False
Pet shop,44.72,2024-11-20,EXPENSE,CASH,False
Aluguel recebido,3057.15,2024-11-20,INCOME,PIX,True
Loja de roupas,120.84,2024-11-20,EXPENSE,CREDIT_CARD,False
Aplicativo de transporte,43.51,2024-11-20,EXPENSE,BANK_TRANSFER,False
Salario mensal,5173.13,2024-11-20,INCOME,PIX,True
Aplicativo de transporte,12.44,2024-11-20,EXPENSE,DEBIT_CARD,False
Pet shop,162.59,2024-11-20,EXPENSE,BANK_TRANSFER,False
Cinema e lazer,87.25,2024-11-20,EXPENSE,BANK_TRANSFER,False
Passagem aerea,3179.75,2024-11-20,EXPENSE,BOLETO,False
Academia,193.78,2024-11-20,EXPENSE,BOLETO,True
Delivery de comida,75.81,2024-11-20,EXPENSE,CREDIT_CARD,False
Aluguel residencial,1886.17,2024-11-20,EXPENSE,PIX,True
Dividendos,433.95,2024-11-20,INCOME,PIX,True
Delivery de comida,45.92,2024-11-20,EXPENSE,PIX,False
Restituicao de imposto,294.35,2024-11-20,INCOME,PIX,False
Curso online,244.02,2024-11-21,EXPENSE,BOLETO,False
Curso online,263.12,2024-11-21,EXPENSE,BANK_TRANSFER,False
Conta de agua,104.32,2024-11-21,EXPENSE,CREDIT_CARD,True
Impostos e taxas,995.57,2024-11-21,EXPENSE,DEBIT_CARD,False
Academia,162.08,2024-11-21,EXPENSE,CASH,True
Restaurante,128.3,2024-11-21,EXPENSE,DEBIT_CARD,False
Seguro do veiculo,326.16,2024-11-21,EXPENSE,PIX,False
Eletronicos,2086.58,2024-11-21,EXPENSE,PIX,False
Aplicativo de transporte,30.03,2024-11-21,EXPENSE,PIX,False
Farmacia,98.37,2024-11-21,EXPENSE,BANK_TRANSFER,False
Combustivel,201.68,2024-11-22,EXPENSE,CASH,False
Passagem aerea,1871.44,2024-11-22,EXPENSE,CREDIT_CARD,False
Plano de celular,103.12,2024-11-22,EXPENSE,CREDIT_CARD,True
Loja de roupas,213.65,2024-11-22,EXPENSE,BOLETO,False
Plano de saude,380.66,2024-11-22,EXPENSE,PIX,True
Restituicao de imposto,613.02,2024-11-22,INCOME,BANK_TRANSFER,False
Aplicativo de transporte,53.8,2024-11-22,EXPENSE,DEBIT_CARD,False
Conta de agua,198.12,2024-11-22,EXPENSE,PIX,False
Internet residencial,127.2,2024-11-22,EXPENSE,CASH,False
Plano de celular,62.9,2024-11-22,EXPENSE,CASH,True
Condominio,1120.07,2024-11-22,EXPENSE,CREDIT_CARD,True
Viagem e hospedagem,2842.66,2024-11-22,EXPENSE,BANK_TRANSFER,False
Delivery de comida,96.62,2024-11-22,EXPENSE,DEBIT_CARD,False
Academia,195.8,2024-11-22,EXPENSE,CASH,True
Doacao,412.43,2024-11-22,EXPENSE,BANK_TRANSFER,False
Supermercado,538.14,2024-11-23,EXPENSE,BOLETO,False
Curso online,423.07,2024-11-23,EXPENSE,CASH,False
Salario mensal,7172.98,2024-11-23,INCOME,BANK_TRANSFER,True
Estacionamento,20.31,2024-11-23,EXPENSE,BANK_TRANSFER,False
Streaming,53.99,2024-11-23,EXPENSE,PIX,False
Seguro do veiculo,116.46,2024-11-23,EXPENSE,CREDIT_CARD,True
Reembolso empresarial,346.86,2024-11-23,INCOME,PIX,False
Venda de produto,962.89,2024-11-23,INCOME,BANK_TRANSFER,False
Curso online,480.71,2024-11-23,EXPENSE,BOLETO,False
Veterinario,103.37,2024-11-24,EXPENSE,CASH,False
Delivery de comida,118.73,2024-11-24,EXPENSE,BOLETO,False
Streaming,33.04,2024-11-24,EXPENSE,PIX,True
Rendimento de investimento,455.15,2024-11-24,INCOME,PIX,True
Restaurante,121.25,2024-11-24,EXPENSE,BOLETO,False
Viagem e hospedagem,1225.48,2024-11-24,EXPENSE,BANK_TRANSFER,False
Viagem e hospedagem,2012.05,2024-11-24,EXPENSE,CASH,False
Aluguel recebido,2004.72,2024-11-24,INCOME,PIX,True
Restituicao de imposto,985.15,2024-11-24,INCOME,BANK_TRANSFER,False
Transferencia recebida,1495.32,2024-11-24,INCOME,BANK_TRANSFER,False
Padaria,15.22,2024-11-25,EXPENSE,PIX,False
Plano de celular,100.43,2024-11-25,EXPENSE,DEBIT_CARD,False
Condominio,761.83,2024-11-25,EXPENSE,DEBIT_CARD,True
Cinema e lazer,34.15,2024-11-25,EXPENSE,CASH,False
Manutencao do veiculo,396.15,2024-11-25,EXPENSE,BANK_TRANSFER,False
Viagem e hospedagem,2015.04,2024-11-25,EXPENSE,BANK_TRANSFER,False
Delivery de comida,50.3,2024-11-25,EXPENSE,CASH,False
