description,amount,date,type,payment_method,recurrent
Venda de produto,856.08,2024-11-07,INCOME,PIX,false
Aplicativo de transporte,18.79,2024-11-08,EXPENSE,DEBIT_CARD,false
Impostos e taxas,118.29,2024-11-08,EXPENSE,DEBIT_CARD,false
Impostos e taxas,1304.91,2024-11-08,EXPENSE,CASH,false
Loja de roupas,377.79,2024-11-08,EXPENSE,CASH,false
Loja de roupas,805.21,2024-11-08,EXPENSE,PIX,false
Passagem aerea,2360.73,2024-11-08,EXPENSE,BANK_TRANSFER,false
Plano de saude,1062.57,2024-11-08,EXPENSE,CASH,true
Streaming,88.61,2024-11-08,EXPENSE,BANK_TRANSFER,true
Reembolso empresarial,166.31,2024-11-08,INCOME,PIX,false
Salario mensal,7016.88,2024-11-08,INCOME,PIX,false
Aluguel residencial,2874.43,2024-11-09,EXPENSE,CASH,true
Conta de agua,134.75,2024-11-09,EXPENSE,BANK_TRANSFER,true
Conta de energia,91.60,2024-11-09,EXPENSE,CREDIT_CARD,false
Curso online,705.10,2024-11-09,EXPENSE,BOLETO,false
Doacao,79.05,2024-11-09,EXPENSE,BANK_TRANSFER,false
Estacionamento,22.36,2024-11-09,EXPENSE,BANK_TRANSFER,false
Streaming,49.42,2024-11-09,EXPENSE,BOLETO,true
Dividendos,745.97,2024-11-09,INCOME,BANK_TRANSFER,true
Restituicao de imposto,463.66,2024-11-09,INCOME,BANK_TRANSFER,false
Salario mensal,5477.38,2024-11-09,INCOME,BANK_TRANSFER,true
Academia,249.23,2024-11-10,EXPENSE,PIX,true
Curso online,480.83,2024-11-10,EXPENSE,CREDIT_CARD,false
Plano de saude,620.28,2024-11-10,EXPENSE,CREDIT_CARD,true
Seguro do veiculo,430.74,2024-11-10,EXPENSE,BOLETO,true
Supermercado,551.21,2024-11-10,EXPENSE,DEBIT_CARD,false
Pagamento freelance,398.15,2024-11-10,INCOME,PIX,false
Cinema e lazer,66.35,2024-11-11,EXPENSE,BANK_TRANSFER,false
Combustivel,168.79,2024-11-11,EXPENSE,BANK_TRANSFER,false
Manutencao do veiculo,1613.22,2024-11-11,EXPENSE,BANK_TRANSFER,false
Passagem aerea,867.01,2024-11-11,EXPENSE,BANK_TRANSFER,false
Pet shop,103.38,2024-11-11,EXPENSE,CREDIT_CARD,false
Streaming,60.18,2024-11-11,EXPENSE,BOLETO,true
Pagamento freelance,2473.81,2024-11-11,INCOME,BANK_TRANSFER,false
Reembolso empresarial,456.98,2024-11-11,INCOME,PIX,false
Venda de produto,1578.26,2024-11-11,INCOME,BANK_TRANSFER,false
Academia,170.61,2024-11-12,EXPENSE,BOLETO,true
Condominio,864.12,2024-11-12,EXPENSE,CREDIT_CARD,true
Curso online,313.36,2024-11-12,EXPENSE,BANK_TRANSFER,false
Estacionamento,67.21,2024-11-12,EXPENSE,CREDIT_CARD,false
Loja de roupas,803.83,2024-11-12,EXPENSE,BANK_TRANSFER,false
Loja de roupas,115.55,2024-11-12,EXPENSE,PIX,false
Pet shop,33.40,2024-11-12,EXPENSE,CREDIT_CARD,false
Seguro do veiculo,303.91,2024-11-12,EXPENSE,CASH,true
Seguro do veiculo,284.78,2024-11-12,EXPENSE,DEBIT_CARD,true
Condominio,674.37,2024-11-13,EXPENSE,BANK_TRANSFER,true
Eletronicos,2335.44,2024-11-13,EXPENSE,BANK_TRANSFER,false
Livraria,181.92,2024-11-13,EXPENSE,CREDIT_CARD,false
Livraria,247.50,2024-11-13,EXPENSE,PIX,false
Livraria,41.33,2024-11-13,EXPENSE,DEBIT_CARD,false
Loja de roupas,167.68,2024-11-13,EXPENSE,BOLETO,false
Manutencao do veiculo,1165.90,2024-11-13,EXPENSE,BANK_TRANSFER,false
Passagem aerea,861.05,2024-11-13,EXPENSE,DEBIT_CARD,false
Viagem e hospedagem,2503.11,2024-11-13,EXPENSE,BOLETO,false
Aluguel recebido,1445.83,2024-11-13,INCOME,PIX,true
Cinema e lazer,188.84,2024-11-14,EXPENSE,PIX,false
Condominio,444.51,2024-11-14,EXPENSE,BANK_TRANSFER,true
Conta de energia,185.76,2024-11-14,EXPENSE,CASH,true
Delivery de comida,82.60,2024-11-14,EXPENSE,CREDIT_CARD,false
Livraria,212.61,2024-11-14,EXPENSE,BANK_TRANSFER,false
Pet shop,272.87,2024-11-14,EXPENSE,BOLETO,false
Plano de celular,90.82,2024-11-14,EXPENSE,BOLETO,false
Supermercado,561.74,2024-11-14,EXPENSE,CREDIT_CARD,false
Veterinario,286.36,2024-11-14,EXPENSE,CASH,false
Veterinario,918.07,2024-11-14,EXPENSE,CASH,false
Rendimento de investimento,311.45,2024-11-14,INCOME,PIX,true
Combustivel,313.57,2024-11-15,EXPENSE,BOLETO,false
Curso online,93.69,2024-11-15,EXPENSE,PIX,false
Farmacia,353.53,2024-11-15,EXPENSE,CASH,false
Manutencao do veiculo,1807.37,2024-11-15,EXPENSE,BANK_TRANSFER,false
Passagem aerea,2946.09,2024-11-15,EXPENSE,CREDIT_CARD,false
Plano de saude,1221.73,2024-11-15,EXPENSE,CASH,false
Pagamento freelance,1096.21,2024-11-15,INCOME,PIX,false
Rendimento de investimento,336.39,2024-11-15,INCOME,BANK_TRANSFER,true
Restituicao de imposto,314.72,2024-11-15,INCOME,BANK_TRANSFER,false
Doacao,431.80,2024-11-16,EXPENSE,BANK_TRANSFER,false
Livraria,214.86,2024-11-16,EXPENSE,BOLETO,false
Plano de celular,152.50,2024-11-16,EXPENSE,PIX,true
Restaurante,54.88,2024-11-16,EXPENSE,BOLETO,false
Restaurante,195.91,2024-11-16,EXPENSE,PIX,false
Viagem e hospedagem,946.93,2024-11-16,EXPENSE,PIX,false
Aluguel residencial,3914.29,2024-11-17,EXPENSE,PIX,true
Conta de agua,85.15,2024-11-17,EXPENSE,BOLETO,true
Doacao,411.92,2024-11-17,EXPENSE,DEBIT_CARD,false
Estacionamento,32.01,2024-11-17,EXPENSE,PIX,false
Internet residencial,156.30,2024-11-17,EXPENSE,BANK_TRANSFER,true
Manutencao do veiculo,1594.42,2024-11-17,EXPENSE,DEBIT_CARD,false
Pet shop,325.75,2024-11-17,EXPENSE,CASH,false
Veterinario,157.34,2024-11-17,EXPENSE,DEBIT_CARD,false
Salario mensal,11764.12,2024-11-17,INCOME,BANK_TRANSFER,true
Transferencia recebida,503.15,2024-11-17,INCOME,BANK_TRANSFER,false
Academia,233.18,2024-11-18,EXPENSE,CREDIT_CARD,true
Aplicativo de transporte,18.89,2024-11-18,EXPENSE,CREDIT_CARD,false
Conta de agua,144.39,2024-11-18,EXPENSE,BANK_TRANSFER,true
Plano de saude,1066.42,2024-11-18,EXPENSE,CASH,true
Aluguel recebido,1475.18,2024-11-18,INCOME,PIX,true
Aluguel residencial,3914.95,2024-11-19,EXPENSE,CREDIT_CARD,true
Aplicativo de transporte,29.90,2024-11-19,EXPENSE,PIX,false
Cinema e lazer,226.08,2024-11-19,EXPENSE,CASH,false
Conta de agua,108.00,2024-11-19,EXPENSE,CREDIT_CARD,true
Curso online,488.66,2024-11-19,EXPENSE,CREDIT_CARD,false
Curso online,109.76,2024-11-19,EXPENSE,CASH,false
Loja de roupas,384.15,2024-11-19,EXPENSE,CASH,false
Plano de celular,120.28,2024-11-19,EXPENSE,DEBIT_CARD,true
Restaurante,177.11,2024-11-19,EXPENSE,CASH,false
Seguro do veiculo,241.97,2024-11-19,EXPENSE,CASH,true
Reembolso empresarial,323.70,2024-11-19,INCOME,PIX,false
Aluguel residencial,3635.31,2024-11-20,EXPENSE,CASH,true
Cinema e lazer,117.59,2024-11-20,EXPENSE,PIX,false
Farmacia,292.33,2024-11-20,EXPENSE,PIX,false
Farmacia,236.98,2024-11-20,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,2379.52,2024-11-20,EXPENSE,DEBIT_CARD,false
Reembolso empresarial,152.67,2024-11-20,INCOME,BANK_TRANSFER,false
Rendimento de investimento,431.55,2024-11-20,INCOME,BANK_TRANSFER,true
Aluguel residencial,3377.14,2024-11-21,EXPENSE,BOLETO,true
Cinema e lazer,225.87,2024-11-21,EXPENSE,BOLETO,false
Condominio,563.12,2024-11-21,EXPENSE,BANK_TRANSFER,true
Curso online,329.12,2024-11-21,EXPENSE,BOLETO,false
Delivery de comida,189.24,2024-11-21,EXPENSE,CASH,false
Eletronicos,699.56,2024-11-21,EXPENSE,BANK_TRANSFER,false
Internet residencial,186.10,2024-11-21,EXPENSE,BANK_TRANSFER,false
Supermercado,616.73,2024-11-21,EXPENSE,BOLETO,false
Viagem e hospedagem,2471.83,2024-11-21,EXPENSE,BOLETO,false
Reembolso empresarial,677.16,2024-11-21,INCOME,PIX,false
Transferencia recebida,810.19,2024-11-21,INCOME,PIX,false
Aluguel residencial,3256.39,2024-11-22,EXPENSE,BOLETO,true
Aplicativo de transporte,78.91,2024-11-22,EXPENSE,BOLETO,false
Condominio,1011.04,2024-11-22,EXPENSE,BOLETO,true
Conta de agua,124.53,2024-11-22,EXPENSE,DEBIT_CARD,true
Internet residencial,157.16,2024-11-22,EXPENSE,CREDIT_CARD,true
Livraria,99.66,2024-11-22,EXPENSE,BANK_TRANSFER,false
Pet shop,239.95,2024-11-22,EXPENSE,BOLETO,false
Restaurante,111.64,2024-11-22,EXPENSE,DEBIT_CARD,false
Seguro do veiculo,501.57,2024-11-22,EXPENSE,BANK_TRANSFER,true
Aluguel recebido,2386.61,2024-11-22,INCOME,BANK_TRANSFER,true
Aluguel recebido,1376.93,2024-11-22,INCOME,PIX,false
Reembolso empresarial,408.26,2024-11-22,INCOME,BANK_TRANSFER,false
Condominio,701.99,2024-11-23,EXPENSE,BOLETO,true
Conta de agua,111.26,2024-11-23,EXPENSE,CASH,true
Curso online,740.55,2024-11-23,EXPENSE,DEBIT_CARD,false
Delivery de comida,97.25,2024-11-23,EXPENSE,CASH,false
Estacionamento,52.27,2024-11-23,EXPENSE,CREDIT_CARD,false
Livraria,133.99,2024-11-23,EXPENSE,DEBIT_CARD,false
Livraria,126.02,2024-11-23,EXPENSE,CASH,false
Pet shop,203.22,2024-11-23,EXPENSE,PIX,false
Veterinario,688.64,2024-11-23,EXPENSE,PIX,false
Veterinario,776.52,2024-11-23,EXPENSE,BANK_TRANSFER,false
Dividendos,530.98,2024-11-23,INCOME,BANK_TRANSFER,true
Transferencia recebida,217.09,2024-11-23,INCOME,PIX,false
Venda de produto,616.69,2024-11-23,INCOME,BANK_TRANSFER,false
Aluguel residencial,1262.69,2024-11-24,EXPENSE,PIX,false
Delivery de comida,146.02,2024-11-24,EXPENSE,BANK_TRANSFER,false
Eletronicos,759.26,2024-11-24,EXPENSE,DEBIT_CARD,false
Pet shop,175.16,2024-11-24,EXPENSE,CREDIT_CARD,false
Supermercado,683.78,2024-11-24,EXPENSE,BANK_TRANSFER,false
Supermercado,489.28,2024-11-24,EXPENSE,CREDIT_CARD,false
Pagamento freelance,602.00,2024-11-24,INCOME,PIX,false
Academia,198.64,2024-11-25,EXPENSE,CREDIT_CARD,true
Aluguel residencial,977.11,2024-11-25,EXPENSE,CREDIT_CARD,false
Aluguel residencial,1551.44,2024-11-25,EXPENSE,BOLETO,true
Cinema e lazer,179.95,2024-11-25,EXPENSE,BANK_TRANSFER,false
Delivery de comida,132.67,2024-11-25,EXPENSE,BOLETO,false
Delivery de comida,176.95,2024-11-25,EXPENSE,BOLETO,false
Farmacia,360.58,2024-11-25,EXPENSE,CASH,false
Livraria,105.83,2024-11-25,EXPENSE,PIX,false
Padaria,36.75,2024-11-25,EXPENSE,BANK_TRANSFER,false
Plano de celular,109.90,2024-11-25,EXPENSE,PIX,true
Plano de saude,661.93,2024-11-25,EXPENSE,BANK_TRANSFER,true
Restaurante,268.58,2024-11-25,EXPENSE,CASH,false
Rendimento de investimento,55.68,2024-11-25,INCOME,PIX,false
Transferencia recebida,865.67,2024-11-25,INCOME,PIX,false
Curso online,574.99,2024-11-26,EXPENSE,CREDIT_CARD,false
Delivery de comida,157.02,2024-11-26,EXPENSE,PIX,false
Doacao,385.51,2024-11-26,EXPENSE,CREDIT_CARD,false
Impostos e taxas,580.05,2024-11-26,EXPENSE,DEBIT_CARD,false
Impostos e taxas,2003.87,2024-11-26,EXPENSE,CREDIT_CARD,false
Impostos e taxas,1516.23,2024-11-26,EXPENSE,PIX,false
Livraria,205.71,2024-11-26,EXPENSE,BANK_TRANSFER,false
Seguro do veiculo,167.39,2024-11-26,EXPENSE,CASH,true
Supermercado,742.12,2024-11-26,EXPENSE,PIX,false
Veterinario,847.36,2024-11-26,EXPENSE,DEBIT_CARD,false
Viagem e hospedagem,4261.15,2024-11-26,EXPENSE,BANK_TRANSFER,false
Pagamento freelance,3453.51,2024-11-26,INCOME,BANK_TRANSFER,false
Rendimento de investimento,267.43,2024-11-26,INCOME,PIX,false
Padaria,39.50,2024-11-27,EXPENSE,CREDIT_CARD,false
Passagem aerea,387.46,2024-11-27,EXPENSE,CREDIT_CARD,false
Plano de saude,231.97,2024-11-27,EXPENSE,BANK_TRANSFER,true
Academia,79.84,2024-11-28,EXPENSE,BANK_TRANSFER,true
Aplicativo de transporte,48.45,2024-11-28,EXPENSE,CREDIT_CARD,false
Conta de energia,212.74,2024-11-28,EXPENSE,CASH,true
Curso online,374.51,2024-11-28,EXPENSE,CASH,false
Eletronicos,1615.95,2024-11-28,EXPENSE,CASH,false
Impostos e taxas,1107.99,2024-11-28,EXPENSE,BOLETO,false
Internet residencial,207.21,2024-11-28,EXPENSE,PIX,true
Loja de roupas,571.58,2024-11-28,EXPENSE,DEBIT_CARD,false
Padaria,31.61,2024-11-28,EXPENSE,BANK_TRANSFER,false
Plano de saude,194.72,2024-11-28,EXPENSE,PIX,true
Restaurante,43.15,2024-11-28,EXPENSE,CASH,false
Restaurante,258.59,2024-11-28,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,1215.34,2024-11-28,EXPENSE,BANK_TRANSFER,false
Dividendos,207.14,2024-11-28,INCOME,PIX,true
Restituicao de imposto,1371.94,2024-11-28,INCOME,PIX,false
Salario mensal,6521.18,2024-11-28,INCOME,BANK_TRANSFER,true
Aluguel residencial,3165.88,2024-11-29,EXPENSE,BANK_TRANSFER,true
Cinema e lazer,101.49,2024-11-29,EXPENSE,CASH,false
Pet shop,408.63,2024-11-29,EXPENSE,CASH,false
Pet shop,196.08,2024-11-29,EXPENSE,PIX,false
Plano de celular,129.36,2024-11-29,EXPENSE,PIX,true
Plano de celular,112.41,2024-11-29,EXPENSE,DEBIT_CARD,true
Plano de celular,172.68,2024-11-29,EXPENSE,CREDIT_CARD,true
Bonus profissional,4733.65,2024-11-29,INCOME,BANK_TRANSFER,false
Pagamento freelance,2908.06,2024-11-29,INCOME,BANK_TRANSFER,false
Rendimento de investimento,16.48,2024-11-29,INCOME,PIX,true
Restituicao de imposto,2038.83,2024-11-29,INCOME,PIX,false
Transferencia recebida,1878.98,2024-11-29,INCOME,PIX,false
Combustivel,376.98,2024-11-30,EXPENSE,CREDIT_CARD,false
Combustivel,137.46,2024-11-30,EXPENSE,BANK_TRANSFER,false
Conta de energia,550.61,2024-11-30,EXPENSE,DEBIT_CARD,true
Curso online,213.99,2024-11-30,EXPENSE,DEBIT_CARD,false
Curso online,189.99,2024-11-30,EXPENSE,DEBIT_CARD,false
Eletronicos,2584.54,2024-11-30,EXPENSE,CREDIT_CARD,false
Passagem aerea,721.81,2024-11-30,EXPENSE,BANK_TRANSFER,false
Pet shop,239.59,2024-11-30,EXPENSE,BOLETO,false
Streaming,35.89,2024-11-30,EXPENSE,DEBIT_CARD,true
Viagem e hospedagem,965.17,2024-11-30,EXPENSE,BOLETO,false
Viagem e hospedagem,1983.67,2024-11-30,EXPENSE,BOLETO,false
Bonus profissional,3093.85,2024-11-30,INCOME,BANK_TRANSFER,false
Restituicao de imposto,852.10,2024-11-30,INCOME,PIX,false
Academia,238.84,2024-12-01,EXPENSE,CASH,true
Cinema e lazer,91.62,2024-12-01,EXPENSE,PIX,false
Combustivel,101.25,2024-12-01,EXPENSE,PIX,false
Conta de agua,192.37,2024-12-01,EXPENSE,BOLETO,true
Doacao,145.11,2024-12-01,EXPENSE,BANK_TRANSFER,false
Eletronicos,3122.49,2024-12-01,EXPENSE,CREDIT_CARD,false
Estacionamento,25.55,2024-12-01,EXPENSE,DEBIT_CARD,false
Loja de roupas,179.97,2024-12-01,EXPENSE,BANK_TRANSFER,false
Passagem aerea,2222.04,2024-12-01,EXPENSE,DEBIT_CARD,false
Pet shop,392.70,2024-12-01,EXPENSE,BANK_TRANSFER,false
Plano de saude,251.18,2024-12-01,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,2852.86,2024-12-01,EXPENSE,BANK_TRANSFER,false
Pagamento freelance,2003.37,2024-12-01,INCOME,PIX,false
Academia,227.37,2024-12-02,EXPENSE,BANK_TRANSFER,true
Aluguel residencial,2064.74,2024-12-02,EXPENSE,CREDIT_CARD,true
Delivery de comida,72.50,2024-12-02,EXPENSE,PIX,false
Estacionamento,29.64,2024-12-02,EXPENSE,DEBIT_CARD,false
Farmacia,184.29,2024-12-02,EXPENSE,BOLETO,false
Farmacia,229.79,2024-12-02,EXPENSE,BANK_TRANSFER,false
Padaria,33.05,2024-12-02,EXPENSE,PIX,false
Padaria,11.46,2024-12-02,EXPENSE,CREDIT_CARD,false
Passagem aerea,1112.69,2024-12-02,EXPENSE,DEBIT_CARD,false
Plano de celular,95.14,2024-12-02,EXPENSE,PIX,true
Seguro do veiculo,370.00,2024-12-02,EXPENSE,BOLETO,true
Veterinario,365.81,2024-12-02,EXPENSE,DEBIT_CARD,false
Aluguel recebido,1507.90,2024-12-02,INCOME,BANK_TRANSFER,false
Salario mensal,3080.53,2024-12-02,INCOME,PIX,true
Aluguel residencial,2396.30,2024-12-03,EXPENSE,CREDIT_CARD,true
Cinema e lazer,153.32,2024-12-03,EXPENSE,DEBIT_CARD,false
Cinema e lazer,93.73,2024-12-03,EXPENSE,PIX,false
Doacao,288.34,2024-12-03,EXPENSE,CASH,false
Eletronicos,1284.62,2024-12-03,EXPENSE,BANK_TRANSFER,false
Estacionamento,57.54,2024-12-03,EXPENSE,PIX,false
Padaria,80.40,2024-12-03,EXPENSE,DEBIT_CARD,false
Pet shop,143.25,2024-12-03,EXPENSE,BANK_TRANSFER,false
Plano de celular,111.64,2024-12-03,EXPENSE,CASH,true
Viagem e hospedagem,527.47,2024-12-03,EXPENSE,BANK_TRANSFER,false
Transferencia recebida,545.14,2024-12-03,INCOME,BANK_TRANSFER,false
Combustivel,267.65,2024-12-04,EXPENSE,CREDIT_CARD,false
Combustivel,99.15,2024-12-04,EXPENSE,DEBIT_CARD,false
Condominio,614.63,2024-12-04,EXPENSE,PIX,true
Curso online,600.79,2024-12-04,EXPENSE,DEBIT_CARD,false
Eletronicos,4812.41,2024-12-04,EXPENSE,PIX,false
Estacionamento,55.47,2024-12-04,EXPENSE,BANK_TRANSFER,false
Internet residencial,83.47,2024-12-04,EXPENSE,BOLETO,true
Loja de roupas,854.45,2024-12-04,EXPENSE,CREDIT_CARD,false
Plano de saude,375.58,2024-12-04,EXPENSE,BOLETO,true
Veterinario,154.07,2024-12-04,EXPENSE,PIX,false
Veterinario,571.96,2024-12-04,EXPENSE,DEBIT_CARD,false
Viagem e hospedagem,3157.82,2024-12-04,EXPENSE,CREDIT_CARD,false
Restituicao de imposto,255.63,2024-12-04,INCOME,PIX,false
Salario mensal,10137.55,2024-12-04,INCOME,PIX,true
Academia,251.49,2024-12-05,EXPENSE,BOLETO,true
Aluguel residencial,1825.15,2024-12-05,EXPENSE,CASH,true
Conta de agua,79.49,2024-12-05,EXPENSE,CASH,true
Delivery de comida,62.69,2024-12-05,EXPENSE,DEBIT_CARD,false
Doacao,106.80,2024-12-05,EXPENSE,DEBIT_CARD,false
Farmacia,139.98,2024-12-05,EXPENSE,BANK_TRANSFER,false
Internet residencial,181.01,2024-12-05,EXPENSE,CASH,false
Livraria,83.59,2024-12-05,EXPENSE,CREDIT_CARD,false
Padaria,10.85,2024-12-05,EXPENSE,BANK_TRANSFER,false
Restaurante,184.03,2024-12-05,EXPENSE,PIX,false
Streaming,72.78,2024-12-05,EXPENSE,CASH,true
Conta de energia,265.11,2024-12-06,EXPENSE,DEBIT_CARD,true
Curso online,332.36,2024-12-06,EXPENSE,PIX,false
Estacionamento,71.58,2024-12-06,EXPENSE,BOLETO,false
Internet residencial,218.96,2024-12-06,EXPENSE,BOLETO,true
Padaria,39.83,2024-12-06,EXPENSE,BOLETO,false
Restaurante,78.22,2024-12-06,EXPENSE,BANK_TRANSFER,false
Salario mensal,2829.80,2024-12-06,INCOME,BANK_TRANSFER,true
Venda de produto,1768.42,2024-12-06,INCOME,BANK_TRANSFER,false
Combustivel,325.61,2024-12-07,EXPENSE,DEBIT_CARD,false
Conta de agua,211.10,2024-12-07,EXPENSE,CASH,true
Conta de energia,334.32,2024-12-07,EXPENSE,DEBIT_CARD,false
Doacao,209.29,2024-12-07,EXPENSE,DEBIT_CARD,false
Impostos e taxas,1801.09,2024-12-07,EXPENSE,CASH,false
Livraria,169.69,2024-12-07,EXPENSE,CASH,false
Pet shop,407.22,2024-12-07,EXPENSE,CREDIT_CARD,false
Plano de saude,1080.35,2024-12-07,EXPENSE,PIX,true
Restaurante,62.36,2024-12-07,EXPENSE,DEBIT_CARD,false
Supermercado,345.34,2024-12-07,EXPENSE,PIX,false
Veterinario,357.65,2024-12-07,EXPENSE,CREDIT_CARD,false
Dividendos,483.38,2024-12-07,INCOME,BANK_TRANSFER,true
Dividendos,280.54,2024-12-07,INCOME,BANK_TRANSFER,true
Pagamento freelance,3910.00,2024-12-07,INCOME,PIX,false
Venda de produto,384.27,2024-12-07,INCOME,PIX,false
Academia,224.35,2024-12-08,EXPENSE,CREDIT_CARD,true
Curso online,721.80,2024-12-08,EXPENSE,CREDIT_CARD,false
Curso online,498.32,2024-12-08,EXPENSE,BANK_TRANSFER,false
Delivery de comida,135.78,2024-12-08,EXPENSE,PIX,false
Farmacia,228.69,2024-12-08,EXPENSE,BANK_TRANSFER,false
Impostos e taxas,317.66,2024-12-08,EXPENSE,CREDIT_CARD,false
Livraria,151.53,2024-12-08,EXPENSE,BANK_TRANSFER,false
Loja de roupas,644.71,2024-12-08,EXPENSE,DEBIT_CARD,false
Passagem aerea,3583.24,2024-12-08,EXPENSE,DEBIT_CARD,false
Plano de saude,264.59,2024-12-08,EXPENSE,BOLETO,true
Restaurante,204.49,2024-12-08,EXPENSE,DEBIT_CARD,false
Aluguel recebido,2064.61,2024-12-08,INCOME,BANK_TRANSFER,false
Aluguel recebido,1629.83,2024-12-08,INCOME,BANK_TRANSFER,true
Reembolso empresarial,276.63,2024-12-08,INCOME,BANK_TRANSFER,false
Aluguel residencial,3758.11,2024-12-09,EXPENSE,PIX,true
Cinema e lazer,209.87,2024-12-09,EXPENSE,BOLETO,false
Condominio,296.62,2024-12-09,EXPENSE,BOLETO,true
Conta de agua,171.47,2024-12-09,EXPENSE,CASH,true
Curso online,272.59,2024-12-09,EXPENSE,PIX,false
Streaming,62.84,2024-12-09,EXPENSE,BOLETO,true
Dividendos,534.47,2024-12-09,INCOME,PIX,true
Pagamento freelance,3326.56,2024-12-09,INCOME,PIX,false
Conta de energia,531.85,2024-12-10,EXPENSE,BOLETO,true
Curso online,107.10,2024-12-10,EXPENSE,CASH,false
Delivery de comida,189.23,2024-12-10,EXPENSE,PIX,false
Estacionamento,32.71,2024-12-10,EXPENSE,PIX,false
Internet residencial,117.06,2024-12-10,EXPENSE,BANK_TRANSFER,true
Loja de roupas,212.19,2024-12-10,EXPENSE,BOLETO,false
Padaria,76.45,2024-12-10,EXPENSE,PIX,false
Passagem aerea,2992.38,2024-12-10,EXPENSE,PIX,false
Academia,240.09,2024-12-11,EXPENSE,DEBIT_CARD,false
Conta de energia,270.21,2024-12-11,EXPENSE,DEBIT_CARD,true
Conta de energia,392.17,2024-12-11,EXPENSE,PIX,true
Doacao,66.56,2024-12-11,EXPENSE,CASH,false
Farmacia,143.67,2024-12-11,EXPENSE,DEBIT_CARD,false
Manutencao do veiculo,2146.06,2024-12-11,EXPENSE,PIX,false
Aluguel recebido,1827.52,2024-12-11,INCOME,PIX,true
Restituicao de imposto,334.73,2024-12-11,INCOME,BANK_TRANSFER,false
Combustivel,205.42,2024-12-12,EXPENSE,BOLETO,false
Combustivel,110.42,2024-12-12,EXPENSE,CREDIT_CARD,false
Condominio,1051.38,2024-12-12,EXPENSE,CASH,true
Conta de agua,218.09,2024-12-12,EXPENSE,CREDIT_CARD,true
Delivery de comida,52.52,2024-12-12,EXPENSE,CASH,false
Delivery de comida,72.93,2024-12-12,EXPENSE,CASH,false
Farmacia,376.64,2024-12-12,EXPENSE,BANK_TRANSFER,false
Padaria,56.23,2024-12-12,EXPENSE,DEBIT_CARD,false
Padaria,25.78,2024-12-12,EXPENSE,DEBIT_CARD,false
Plano de celular,76.99,2024-12-12,EXPENSE,DEBIT_CARD,true
Plano de celular,164.65,2024-12-12,EXPENSE,BOLETO,false
Aplicativo de transporte,70.76,2024-12-13,EXPENSE,BANK_TRANSFER,false
Aplicativo de transporte,10.41,2024-12-13,EXPENSE,BANK_TRANSFER,false
Combustivel,203.54,2024-12-13,EXPENSE,CREDIT_CARD,false
Combustivel,137.31,2024-12-13,EXPENSE,BOLETO,false
Condominio,953.68,2024-12-13,EXPENSE,DEBIT_CARD,true
Eletronicos,997.30,2024-12-13,EXPENSE,CREDIT_CARD,false
Farmacia,263.02,2024-12-13,EXPENSE,CASH,false
Passagem aerea,1194.05,2024-12-13,EXPENSE,BANK_TRANSFER,false
Pet shop,262.68,2024-12-13,EXPENSE,BOLETO,false
Viagem e hospedagem,2954.37,2024-12-13,EXPENSE,BOLETO,false
Aluguel recebido,2513.49,2024-12-13,INCOME,PIX,true
Transferencia recebida,1391.25,2024-12-13,INCOME,PIX,false
Academia,158.65,2024-12-14,EXPENSE,PIX,true
Cinema e lazer,159.15,2024-12-14,EXPENSE,CREDIT_CARD,false
Curso online,725.99,2024-12-14,EXPENSE,CASH,false
Eletronicos,450.65,2024-12-14,EXPENSE,DEBIT_CARD,false
Loja de roupas,145.49,2024-12-14,EXPENSE,BOLETO,false
Restaurante,237.74,2024-12-14,EXPENSE,CASH,false
Streaming,48.62,2024-12-14,EXPENSE,BANK_TRANSFER,false
Aplicativo de transporte,23.02,2024-12-15,EXPENSE,PIX,false
Combustivel,96.25,2024-12-15,EXPENSE,CASH,false
Eletronicos,3376.77,2024-12-15,EXPENSE,CASH,false
Padaria,40.16,2024-12-15,EXPENSE,DEBIT_CARD,false
Veterinario,275.91,2024-12-15,EXPENSE,BANK_TRANSFER,false
Dividendos,708.31,2024-12-15,INCOME,BANK_TRANSFER,false
Rendimento de investimento,299.02,2024-12-15,INCOME,BANK_TRANSFER,true
Venda de produto,65.59,2024-12-15,INCOME,PIX,false
Aplicativo de transporte,32.35,2024-12-16,EXPENSE,DEBIT_CARD,false
Cinema e lazer,221.12,2024-12-16,EXPENSE,BOLETO,false
Combustivel,79.29,2024-12-16,EXPENSE,CASH,false
Livraria,224.45,2024-12-16,EXPENSE,PIX,false
Livraria,80.05,2024-12-16,EXPENSE,BANK_TRANSFER,false
Supermercado,82.78,2024-12-16,EXPENSE,BOLETO,false
Viagem e hospedagem,2049.23,2024-12-16,EXPENSE,DEBIT_CARD,false
Aluguel recebido,2506.00,2024-12-16,INCOME,PIX,true
Restituicao de imposto,709.71,2024-12-16,INCOME,PIX,false
Transferencia recebida,92.56,2024-12-16,INCOME,BANK_TRANSFER,false
Venda de produto,1537.39,2024-12-16,INCOME,BANK_TRANSFER,false
Academia,128.36,2024-12-17,EXPENSE,CASH,true
Combustivel,73.91,2024-12-17,EXPENSE,CREDIT_CARD,false
