usuario_id,idade,estado,cidade,renda_mensal_base,nivel_endividamento_base_pct,frequencia_poupanca_declarada,reserva_financeira_inicial,dependentes,objetivo_financeiro,perfil_sintetico_base,split,fonte
USR000928,40,PR,Londrina,1702.9,2.93,ALTA,13745.49,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000929,29,SC,Blumenau,6395.68,37.78,MEDIA,7469.36,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000930,56,ES,Cariacica,5509.5,43.35,MEDIA,7562.01,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000931,25,SP,Sorocaba,13246.44,55.91,NUNCA,9463.75,1,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000932,38,RS,Pelotas,5095.91,69.3,BAIXA,409.72,1,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000933,70,RS,Pelotas,2912.35,26.43,MEDIA,9942.28,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000934,50,SC,Florianopolis,5952.7,68.12,NUNCA,1130.43,1,VIAGEM,EM_RISCO,VALIDATION,SINTETICO
USR000935,31,SC,Blumenau,9473.98,24.85,BAIXA,29252.7,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000936,36,ES,Vila Velha,6109.14,49.23,NUNCA,3489.35,2,COMPRAR_IMOVEL,EM_RISCO,VALIDATION,SINTETICO
USR000937,24,MG,Belo Horizonte,8417.44,31.02,BAIXA,31005.43,4,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000938,40,PE,Recife,5189.95,63.53,NUNCA,4354.18,1,APOSENTADORIA,EM_RISCO,TEST,SINTETICO
USR000939,18,SC,Blumenau,3381.16,22.74,ALTA,26521.57,3,VIAGEM,SAUDAVEL,TEST,SINTETICO
USR000940,45,CE,Caucaia,6254.66,73.63,BAIXA,3226.07,2,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000941,18,RS,Caxias do Sul,2847.75,16.38,MEDIA,15482.36,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000942,35,GO,Anapolis,8348.95,59.38,NUNCA,4280.21,3,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000943,19,SC,Blumenau,2816.42,21.12,ALTA,24298.16,2,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000944,42,PR,Londrina,8985.93,38.27,BAIXA,20547.92,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000945,38,BA,Feira de Santana,2063.46,5.51,MEDIA,8945.51,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000946,26,BA,Salvador,2881.43,1.76,ALTA,17218.64,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000947,28,PR,Maringa,5899.39,35.68,BAIXA,13018.9,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000948,41,DF,Brasilia,5196.33,11.05,MEDIA,21740.09,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000949,37,RJ,Niteroi,3632.4,29.59,MEDIA,4200.47,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000950,23,CE,Caucaia,8371.08,24.01,BAIXA,21552.47,3,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000951,26,RJ,Rio de Janeiro,3185.81,27.28,BAIXA,8460.45,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000952,42,MG,Belo Horizonte,4825.71,26.8,MEDIA,14612.09,4,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000953,36,RS,Pelotas,10615.04,27.75,BAIXA,37551.02,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000954,66,MG,Juiz de Fora,2644.2,17.89,MEDIA,14908.76,1,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR000955,47,RJ,Niteroi,6696.55,0.29,ALTA,46421.58,2,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR000956,27,DF,Brasilia,6805.25,45.72,MEDIA,11060.32,0,APOSENTADORIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000957,27,RS,Caxias do Sul,3938.28,13.22,ALTA,14290.41,0,COMPRAR_IMOVEL,SAUDAVEL,TEST,SINTETICO
USR000958,50,BA,Vitoria da Conquista,3966.77,10.39,ALTA,17496.8,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR000959,41,DF,Brasilia,4912.24,46.83,BAIXA,17426.35,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR000960,38,CE,Fortaleza,2617.28,0.1,ALTA,9529.97,1,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000961,28,SC,Joinville,15558.86,20.47,MEDIA,53979.14,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000962,43,RS,Porto Alegre,5746.14,5.48,MEDIA,24023.18,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000963,32,CE,Fortaleza,4489.48,0.15,MEDIA,17688.3,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000964,28,BA,Feira de Santana,7383.63,2.65,MEDIA,69435.47,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000965,47,PE,Recife,5442.63,33.24,BAIXA,17876.68,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000966,41,RJ,Duque de Caxias,1876.35,38.73,MEDIA,4546.99,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000967,27,SP,Santos,7599.8,39.73,BAIXA,28418.86,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000968,24,GO,Anapolis,5854.42,43.46,MEDIA,8934.34,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000969,41,RJ,Rio de Janeiro,5882.27,41.37,MEDIA,6229.55,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000970,32,PR,Londrina,6164.84,25.68,BAIXA,4704.61,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000971,18,CE,Fortaleza,4469.82,20.72,ALTA,17865.89,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000972,43,RJ,Rio de Janeiro,3468.14,10.49,MEDIA,22604.99,3,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000973,40,SP,Sao Paulo,2622.78,41.17,NUNCA,1657.13,1,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000974,27,GO,Aparecida de Goiania,10561.11,39.9,BAIXA,21868.26,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000975,44,SP,Sorocaba,15325.22,78.05,BAIXA,6602.17,0,ORGANIZAR_ORCAMENTO,EM_RISCO,VALIDATION,SINTETICO
USR000976,49,RJ,Duque de Caxias,5868.68,3.69,ALTA,19952.71,0,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR000977,35,CE,Fortaleza,5603.49,64.87,BAIXA,5416.57,2,RESERVA_EMERGENCIA,EM_RISCO,TEST,SINTETICO
USR000978,52,PE,Olinda,3807.05,4.57,ALTA,14135.96,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR000979,46,BA,Feira de Santana,5040.6,21.63,BAIXA,17459.06,2,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000980,29,SP,Sorocaba,4084.05,45.46,MEDIA,13829.57,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000981,35,RS,Caxias do Sul,7373.03,26.83,MEDIA,23086.02,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000982,33,DF,Brasilia,9569.15,31.56,BAIXA,17054.83,3,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000983,45,SC,Joinville,5138.61,58.61,BAIXA,4459.29,3,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000984,37,MG,Juiz de Fora,4810.11,20.12,MEDIA,5727.31,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000985,30,RJ,Duque de Caxias,5572.08,43.84,MEDIA,4656.1,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000986,35,ES,Vitoria,6472.38,7.85,ALTA,38816.58,2,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000987,21,ES,Vitoria,2529.38,47.69,BAIXA,1044.03,0,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000988,41,ES,Serra,16976.62,23.35,ALTA,110576.68,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000989,41,GO,Goiania,3770.82,48.3,BAIXA,3039.46,0,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000990,60,ES,Vila Velha,5286.52,40.75,MEDIA,15270.97,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000991,40,ES,Vitoria,3063.03,4.27,ALTA,11925.13,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000992,27,MG,Juiz de Fora,2925.46,40.59,BAIXA,2354.05,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000993,52,CE,Juazeiro do Norte,8245.84,22.25,MEDIA,20890.04,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000994,46,RS,Caxias do Sul,4674.98,46.01,BAIXA,149.56,2,QUITAR_DIVIDAS,EM_RISCO,VALIDATION,SINTETICO
USR000995,36,GO,Goiania,3953.84,3.54,ALTA,29799.04,2,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR000996,28,MG,Belo Horizonte,2893.5,17.07,ALTA,28877.42,1,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR000997,35,MG,Belo Horizonte,4354.87,44.37,MEDIA,16015.44,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR000998,32,RJ,Duque de Caxias,1400.0,0.32,ALTA,8904.63,2,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR000999,38,SC,Florianopolis,2503.95,26.95,MEDIA,7037.11,0,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR001000,47,RS,Porto Alegre,4517.11,21.06,ALTA,35827.57,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001001,45,RJ,Rio de Janeiro,2779.43,34.46,MEDIA,5848.42,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001002,48,SP,Sao Paulo,5161.04,62.19,NUNCA,1745.93,2,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001003,41,BA,Feira de Santana,4724.94,34.54,BAIXA,13180.36,3,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001004,53,PR,Curitiba,5061.95,44.03,MEDIA,7419.23,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001005,32,RS,Porto Alegre,8537.97,5.77,ALTA,38165.69,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001006,53,ES,Vitoria,9215.27,13.68,ALTA,57915.02,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001007,26,PR,Curitiba,11242.89,20.44,ALTA,87692.63,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001008,33,SC,Joinville,5149.31,38.96,MEDIA,14076.59,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001009,39,GO,Aparecida de Goiania,5266.28,61.55,BAIXA,2499.63,1,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001010,42,RJ,Niteroi,9572.06,34.28,MEDIA,23188.25,3,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001011,36,DF,Brasilia,14614.2,53.65,BAIXA,6148.95,0,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR001012,36,PR,Curitiba,2366.68,43.45,MEDIA,4822.02,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001013,33,GO,Goiania,4615.67,17.73,MEDIA,30343.32,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001014,31,ES,Cariacica,1825.4,8.1,ALTA,16975.03,0,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001015,34,GO,Goiania,6566.99,75.88,NUNCA,3204.65,0,ORGANIZAR_ORCAMENTO,EM_RISCO,VALIDATION,SINTETICO
USR001016,44,CE,Juazeiro do Norte,8472.3,18.88,ALTA,53762.61,0,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001017,38,RJ,Duque de Caxias,12927.85,42.66,MEDIA,17351.2,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR001018,38,RJ,Rio de Janeiro,1400.0,31.34,MEDIA,2830.54,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR001019,42,PE,Jaboatao,1550.91,24.69,MEDIA,5963.92,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR001020,20,MG,Belo Horizonte,5269.46,7.59,ALTA,31839.64,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001021,37,BA,Salvador,6649.05,39.3,MEDIA,12135.93,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001022,38,SC,Blumenau,4457.19,41.34,BAIXA,12645.61,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001023,24,MG,Belo Horizonte,2502.06,30.69,BAIXA,2878.76,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001024,45,PE,Olinda,7309.81,21.75,MEDIA,20031.79,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001025,50,CE,Caucaia,1400.0,15.57,MEDIA,5183.0,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001026,48,MG,Juiz de Fora,4386.59,18.12,MEDIA,11021.55,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001027,46,SC,Florianopolis,5605.09,33.63,MEDIA,8025.78,4,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001028,44,RS,Porto Alegre,6799.59,21.52,MEDIA,8606.41,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001029,26,BA,Feira de Santana,1400.0,5.56,ALTA,7513.13,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001030,23,PE,Olinda,9328.42,34.95,MEDIA,29808.33,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001031,50,BA,Salvador,8912.29,13.06,ALTA,36743.87,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001032,31,BA,Vitoria da Conquista,7282.38,10.72,ALTA,47743.79,2,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001033,42,CE,Caucaia,7203.57,67.46,BAIXA,541.28,3,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001034,39,MG,Belo Horizonte,5549.35,17.88,MEDIA,30279.08,4,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR001035,45,PE,Recife,4025.45,18.13,ALTA,36244.12,0,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR001036,41,SP,Campinas,2580.68,71.62,BAIXA,1897.25,0,RESERVA_EMERGENCIA,EM_RISCO,VALIDATION,SINTETICO
USR001037,53,MG,Uberlandia,6126.75,10.56,ALTA,59055.56,3,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001038,38,DF,Brasilia,2412.49,20.01,MEDIA,10484.18,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR001039,40,SC,Joinville,2685.11,17.48,ALTA,9898.37,2,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001040,42,BA,Vitoria da Conquista,5040.25,45.3,BAIXA,6427.24,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001041,48,ES,Vila Velha,3239.97,38.71,MEDIA,6660.76,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001042,49,RS,Porto Alegre,6991.17,69.31,BAIXA,5746.2,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001043,22,SC,Joinville,5035.75,34.14,MEDIA,12868.07,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001044,28,DF,Brasilia,4554.08,32.32,MEDIA,17400.82,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001045,49,BA,Feira de Santana,4786.99,30.65,BAIXA,16521.75,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001046,21,RS,Porto Alegre,10991.88,7.23,MEDIA,103899.87,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001047,38,ES,Serra,4296.45,5.5,MEDIA,24616.51,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001048,38,MG,Juiz de Fora,2123.26,12.69,ALTA,18461.3,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001049,18,SP,Santos,2163.77,6.16,ALTA,15482.58,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001050,51,PR,Maringa,3523.16,45.55,BAIXA,873.6,1,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001051,51,RJ,Rio de Janeiro,1602.93,31.86,MEDIA,1008.43,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001052,46,CE,Fortaleza,2200.32,47.08,MEDIA,6052.82,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001053,21,ES,Cariacica,8627.19,24.27,BAIXA,33360.02,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001054,33,SP,Campinas,4594.89,36.72,MEDIA,14020.94,0,VIAGEM,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001055,44,PR,Londrina,3905.25,22.14,MEDIA,11021.39,1,APOSENTADORIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001056,32,RS,Porto Alegre,2431.15,18.25,MEDIA,9122.47,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001057,28,BA,Vitoria da Conquista,3399.84,19.93,ALTA,31761.93,2,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001058,38,SC,Joinville,3636.14,44.51,BAIXA,8646.06,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR001059,29,SC,Joinville,3680.11,2.2,ALTA,14119.93,2,APOSENTADORIA,SAUDAVEL,TEST,SINTETICO
USR001060,50,SC,Blumenau,4749.88,23.57,MEDIA,43198.79,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001061,36,RS,Pelotas,3911.2,34.17,BAIXA,10595.33,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001062,34,BA,Feira de Santana,10718.48,66.13,BAIXA,6570.63,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001063,35,BA,Vitoria da Conquista,3207.03,30.3,MEDIA,7364.31,3,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001064,51,RJ,Rio de Janeiro,17119.48,30.02,MEDIA,56257.61,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001065,20,ES,Vitoria,6175.73,12.57,MEDIA,37650.05,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001066,43,PE,Olinda,8308.71,21.29,MEDIA,15156.28,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001067,46,PR,Londrina,4894.78,21.46,BAIXA,6107.5,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001068,39,DF,Brasilia,3933.39,47.57,BAIXA,15273.74,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001069,37,PR,Maringa,6162.15,57.06,BAIXA,5893.77,2,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001070,34,SP,Sorocaba,4880.46,38.14,BAIXA,1418.36,2,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001071,40,RS,Pelotas,4795.37,28.58,BAIXA,3091.35,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001072,22,SP,Sao Paulo,1749.75,43.47,BAIXA,4013.92,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001073,35,CE,Juazeiro do Norte,8650.47,15.72,ALTA,68842.34,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001074,50,RS,Caxias do Sul,5455.34,21.99,ALTA,47187.03,4,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001075,37,ES,Cariacica,12353.19,41.69,NUNCA,6313.55,3,APOSENTADORIA,EM_RISCO,VALIDATION,SINTETICO
USR001076,37,RJ,Niteroi,5246.38,41.23,MEDIA,18725.91,1,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001077,57,RS,Pelotas,4780.76,74.51,NUNCA,306.42,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR001078,64,PE,Recife,2036.17,71.59,NUNCA,894.14,3,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR001079,53,RJ,Niteroi,3684.65,32.63,MEDIA,10877.8,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR001080,30,SP,Sorocaba,7475.49,19.33,ALTA,30949.5,3,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001081,43,BA,Vitoria da Conquista,9124.16,23.73,MEDIA,5195.28,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001082,22,ES,Serra,7682.96,33.26,MEDIA,9251.24,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001083,46,PR,Curitiba,4063.55,47.18,MEDIA,15796.66,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001084,18,CE,Caucaia,6890.75,11.87,ALTA,37325.27,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001085,30,SC,Blumenau,1796.35,0.94,ALTA,6569.25,2,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001086,53,PE,Recife,8290.85,8.09,ALTA,79667.08,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001087,47,MG,Uberlandia,7960.24,45.21,BAIXA,6395.74,0,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001088,45,DF,Brasilia,2400.17,23.27,ALTA,11274.46,1,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001089,31,GO,Aparecida de Goiania,1849.92,47.51,MEDIA,1363.8,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001090,22,RJ,Duque de Caxias,5292.91,48.02,NUNCA,4046.18,0,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR001091,27,MG,Uberlandia,7640.03,24.72,MEDIA,19720.84,3,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001092,51,SC,Joinville,2495.67,24.18,BAIXA,1361.92,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001093,34,PE,Recife,3791.36,71.41,NUNCA,1912.21,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001094,50,SC,Florianopolis,7837.79,38.08,BAIXA,27725.17,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001095,29,CE,Fortaleza,1979.27,13.39,ALTA,7608.39,2,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR001096,57,ES,Vila Velha,7715.64,9.02,ALTA,69984.54,0,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR001097,41,SC,Florianopolis,8453.23,37.39,BAIXA,10553.4,2,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR001098,55,RJ,Niteroi,5527.83,9.42,ALTA,20323.71,0,QUITAR_DIVIDAS,SAUDAVEL,TEST,SINTETICO
USR001099,42,PE,Jaboatao,1882.82,61.17,BAIXA,217.53,1,COMPRAR_IMOVEL,EM_RISCO,TEST,SINTETICO
USR001100,41,CE,Fortaleza,9215.54,4.79,ALTA,61321.4,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001101,39,ES,Vitoria,8901.79,16.04,ALTA,51761.7,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001102,32,RS,Caxias do Sul,4277.07,7.32,ALTA,28669.86,2,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001103,36,ES,Serra,4442.85,46.97,BAIXA,2058.63,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001104,50,ES,Serra,2246.24,30.31,MEDIA,6972.99,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001105,50,SC,Florianopolis,8020.95,5.05,ALTA,77507.65,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001106,49,SC,Florianopolis,9560.74,21.97,MEDIA,24115.72,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001107,23,SC,Joinville,8005.83,35.03,MEDIA,21713.1,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001108,39,PR,Maringa,9915.17,23.33,ALTA,81124.15,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001109,36,RS,Caxias do Sul,5749.5,21.82,ALTA,35343.72,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001110,42,PE,Jaboatao,11251.84,42.75,MEDIA,17510.71,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001111,18,CE,Fortaleza,4785.29,11.54,ALTA,15886.52,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001112,39,RS,Porto Alegre,5425.37,14.47,MEDIA,39904.85,3,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
