usuario_id,mes_referencia,renda_mensal,total_despesas,percentual_renda_comprometida,nivel_endividamento_pct,taxa_poupanca_pct,percentual_despesas_fixas,percentual_gastos_nao_essenciais,quantidade_despesas_recorrentes,quantidade_transacoes_despesa,variacao_despesas_pct,reserva_em_meses,score_financeiro,perfil_financeiro,confianca_perfil,fatores_risco,fatores_positivos,regra_rotulacao,split,fonte
USR000328,2025-07,8724.83,4690.25,53.76,19.15,13.09,85.16,14.84,4,5,0.0,17.38,100.0,SAUDAVEL,0.9338,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000329,2025-07,4874.5,4284.06,87.89,43.77,4.2,78.65,21.35,5,7,0.0,4.34,50.0,EM_OBSERVACAO,0.5959,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000330,2025-07,3385.86,2558.67,75.57,33.29,10.04,53.32,0.0,2,4,0.0,1.44,73.0,EM_OBSERVACAO,0.6119,renda_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000331,2025-07,4460.8,2632.27,59.01,12.64,16.93,49.01,0.0,2,6,0.0,7.17,100.0,SAUDAVEL,0.9659,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000332,2025-07,7154.16,4433.53,61.97,0.78,18.62,44.06,37.87,2,6,0.0,9.16,100.0,SAUDAVEL,0.9121,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000333,2025-07,2943.54,1876.64,63.75,24.45,16.12,36.47,63.53,1,4,0.0,20.22,91.0,SAUDAVEL,0.8089,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000334,2025-07,7085.0,5401.75,76.24,16.64,16.27,28.1,43.8,3,10,0.0,9.61,90.0,SAUDAVEL,0.8252,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000335,2025-07,4405.73,2315.24,52.55,22.81,19.62,33.43,34.9,2,6,0.0,25.84,96.0,SAUDAVEL,0.8669,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000336,2025-07,4909.4,3295.95,67.14,20.96,10.04,39.42,25.06,4,8,0.0,6.57,91.0,SAUDAVEL,0.8038,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000337,2025-07,2658.19,3146.72,118.38,46.06,0.64,55.75,44.25,4,7,0.0,0.19,5.0,EM_RISCO,0.9063,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000338,2025-07,6997.33,7083.89,101.24,46.9,9.82,72.78,18.76,2,4,0.0,3.67,45.0,EM_RISCO,0.6621,despesas_acima_da_renda|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000339,2025-07,6402.75,5826.52,91.0,42.13,0.29,75.01,2.53,5,9,0.0,1.44,35.0,EM_RISCO,0.7846,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000340,2025-07,2151.67,1617.59,75.18,6.78,11.48,25.34,47.01,1,6,0.0,7.42,85.0,SAUDAVEL,0.7098,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000341,2025-07,6822.75,5265.36,77.17,1.93,18.53,71.27,0.0,2,6,0.0,6.8,100.0,SAUDAVEL,0.98,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000342,2025-07,5112.0,2593.31,50.73,6.46,13.31,38.82,42.89,3,6,0.0,11.56,95.0,SAUDAVEL,0.9188,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000343,2025-07,5408.63,3909.7,72.29,18.42,14.73,10.29,44.66,4,10,0.0,8.24,85.0,SAUDAVEL,0.7229,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000344,2025-07,4921.11,2745.78,55.8,30.3,14.53,26.42,51.9,2,7,0.0,18.86,86.0,SAUDAVEL,0.8076,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000345,2025-07,5364.06,5372.82,100.16,38.91,8.04,59.48,24.57,3,7,0.0,2.17,48.0,EM_RISCO,0.6268,despesas_acima_da_renda|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000346,2025-07,5064.47,4678.98,92.39,48.95,8.52,56.2,2.28,5,9,0.0,5.76,58.0,EM_OBSERVACAO,0.6567,renda_muito_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000347,2025-07,11259.39,7806.38,69.33,43.78,5.65,73.05,10.12,5,12,0.0,1.73,64.0,EM_OBSERVACAO,0.726,endividamento_alto|baixa_taxa_poupanca|reserva_baixa,despesas_controladas,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000348,2025-07,3059.15,1504.65,49.19,7.22,15.72,15.65,52.96,2,6,0.0,15.87,100.0,SAUDAVEL,0.9306,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000349,2025-07,9124.27,10457.82,114.62,42.59,2.1,19.69,74.86,4,11,0.0,2.39,12.0,EM_RISCO,0.962,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000350,2025-07,2285.95,1731.09,75.73,50.58,10.41,39.79,19.6,4,6,0.0,2.04,62.0,EM_OBSERVACAO,0.7606,renda_comprometida|endividamento_alto|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000351,2025-07,3163.86,2667.39,84.31,49.27,3.22,22.86,32.47,2,5,0.0,5.56,57.0,EM_OBSERVACAO,0.7082,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000352,2025-07,8139.44,7773.98,95.51,11.65,7.9,75.63,17.12,2,5,0.0,2.83,62.0,EM_OBSERVACAO,0.7929,renda_muito_comprometida|baixa_taxa_poupanca|reserva_baixa,baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000353,2025-07,4998.67,3683.61,73.69,33.98,13.65,69.9,0.0,2,4,0.0,5.3,81.0,SAUDAVEL,0.6328,renda_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000354,2025-07,8591.53,7771.72,90.46,45.56,8.86,66.88,18.75,5,9,0.0,2.2,50.0,EM_OBSERVACAO,0.55,renda_muito_comprometida|endividamento_alto|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000355,2025-07,3619.36,2465.82,68.13,22.65,6.81,28.61,30.37,3,9,0.0,4.47,78.0,SAUDAVEL,0.5908,endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,despesas_controladas|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000356,2025-07,3652.97,3526.91,96.55,23.36,8.84,39.35,26.76,2,8,0.0,3.12,64.0,EM_OBSERVACAO,0.7699,renda_muito_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000357,2025-07,6493.6,5465.05,84.16,42.94,6.38,31.57,14.81,3,11,0.0,2.41,54.0,EM_OBSERVACAO,0.6645,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000358,2025-07,4075.13,3442.02,84.46,45.15,0.46,66.37,24.64,5,9,0.0,0.0,40.0,EM_RISCO,0.6973,renda_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000359,2025-07,5733.25,5570.15,97.16,54.54,1.7,71.18,18.38,3,7,0.0,0.46,28.0,EM_RISCO,0.9215,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000360,2025-07,5622.63,3484.5,61.97,7.69,12.43,80.85,19.15,6,7,0.0,13.5,100.0,SAUDAVEL,0.8936,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000361,2025-07,10319.67,7708.9,74.7,37.24,6.38,34.21,48.37,4,12,0.0,6.48,68.0,EM_OBSERVACAO,0.6943,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000362,2025-07,5767.89,4430.92,76.82,40.69,7.2,48.26,8.75,1,5,0.0,2.6,54.0,EM_OBSERVACAO,0.6179,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000363,2025-07,1607.76,1482.83,92.23,37.38,9.24,86.66,8.54,6,8,0.0,3.77,69.0,EM_OBSERVACAO,0.6281,renda_muito_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000364,2025-07,11503.32,10193.77,88.62,81.52,2.64,73.78,6.35,7,13,0.0,1.11,25.0,EM_RISCO,0.948,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000365,2025-07,10904.03,10030.13,91.99,24.53,5.88,59.03,25.01,3,8,0.0,2.38,48.0,EM_RISCO,0.5835,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000366,2025-07,2831.82,2183.47,77.1,18.98,19.22,51.06,3.37,3,7,0.0,10.18,100.0,SAUDAVEL,0.9565,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000367,2025-07,9787.56,7724.24,78.92,24.75,10.54,19.81,34.86,2,9,0.0,7.59,81.0,SAUDAVEL,0.6298,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000368,2025-07,3415.35,1975.53,57.84,14.28,20.95,24.95,21.94,3,7,0.0,19.99,100.0,SAUDAVEL,0.8948,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000369,2025-07,6318.21,4746.4,75.12,36.24,4.54,60.36,1.23,7,12,0.0,3.61,73.0,EM_OBSERVACAO,0.6141,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000370,2025-07,6649.94,5876.58,88.37,51.23,5.85,40.73,48.45,3,7,0.0,2.98,32.0,EM_RISCO,0.8516,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000371,2025-07,6204.27,5507.87,88.78,67.28,0.73,63.63,5.43,2,6,0.0,0.4,18.0,EM_RISCO,0.9538,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000372,2025-07,2756.66,2491.78,90.39,19.65,6.15,72.76,7.87,3,7,0.0,1.01,62.0,EM_OBSERVACAO,0.786,renda_muito_comprometida|baixa_taxa_poupanca|reserva_baixa,baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000373,2025-07,7527.86,6641.61,88.23,49.75,0.32,51.66,40.23,2,4,0.0,0.61,18.0,EM_RISCO,0.9617,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000374,2025-07,8504.03,5779.07,67.96,22.88,15.01,14.97,57.18,2,5,0.0,11.59,91.0,SAUDAVEL,0.8136,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000375,2025-07,3782.41,2380.23,62.93,25.48,15.27,66.69,12.45,5,11,0.0,7.14,100.0,SAUDAVEL,0.9369,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000376,2025-07,3763.62,2158.73,57.36,14.45,16.53,91.47,0.0,2,4,0.0,13.14,100.0,SAUDAVEL,0.8912,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000377,2025-07,3264.1,2385.66,73.09,19.19,13.73,67.49,30.38,6,9,0.0,10.91,90.0,SAUDAVEL,0.7756,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000378,2025-07,5231.35,3774.8,72.16,16.75,16.39,42.33,4.01,4,8,0.0,14.28,100.0,SAUDAVEL,0.9248,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000379,2025-07,7843.84,5937.0,75.69,29.99,5.76,63.46,7.34,4,9,0.0,1.13,65.0,EM_OBSERVACAO,0.6734,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000380,2025-07,3551.88,2802.07,78.89,25.55,10.49,68.44,31.56,3,5,0.0,0.73,61.0,EM_OBSERVACAO,0.7663,renda_comprometida|endividamento_moderado|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000381,2025-07,9513.54,9724.68,102.22,63.78,3.36,43.17,27.92,4,12,0.0,0.49,7.0,EM_RISCO,0.9104,despesas_acima_da_renda|endividamento_muito_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000382,2025-07,5993.23,5543.8,92.5,45.92,10.94,14.7,71.49,7,10,0.0,2.77,40.0,EM_RISCO,0.7265,renda_muito_comprometida|endividamento_alto|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000383,2025-07,7808.04,6458.74,82.72,39.86,4.59,67.63,27.93,4,8,0.0,1.84,60.0,EM_OBSERVACAO,0.7292,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000384,2025-07,2728.45,2948.88,108.08,46.58,1.05,90.29,7.81,3,8,0.0,0.63,15.0,EM_RISCO,0.9301,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000385,2025-07,7542.94,3990.94,52.91,18.23,21.93,24.38,3.47,6,12,0.0,10.57,100.0,SAUDAVEL,0.9538,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000386,2025-07,3903.8,4044.97,103.62,47.36,4.46,39.19,22.9,2,6,0.0,0.7,22.0,EM_RISCO,0.9048,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000387,2025-07,5505.7,3270.61,59.4,13.28,11.23,63.47,7.78,5,9,0.0,5.27,100.0,SAUDAVEL,0.9616,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000388,2025-07,4745.25,6167.64,129.98,73.65,1.45,76.82,12.6,5,10,0.0,0.54,5.0,EM_RISCO,0.9327,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000389,2025-07,5135.95,4466.73,86.97,32.12,9.05,26.8,60.92,2,8,0.0,4.48,59.0,EM_OBSERVACAO,0.6934,renda_muito_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000390,2025-07,2264.68,2101.33,92.79,48.94,6.34,24.6,8.6,4,9,0.0,7.96,55.0,EM_OBSERVACAO,0.6189,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000391,2025-07,7300.61,7256.17,99.39,37.42,3.79,57.31,21.82,3,10,0.0,1.34,53.0,EM_OBSERVACAO,0.6053,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000392,2025-07,4043.86,2833.34,70.07,2.07,10.47,65.28,34.72,3,4,0.0,6.38,90.0,SAUDAVEL,0.8146,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000393,2025-07,4692.45,4042.76,86.15,35.7,3.23,49.55,29.36,3,10,0.0,5.29,56.0,EM_OBSERVACAO,0.6662,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000394,2025-07,5361.18,4334.58,80.85,24.91,9.81,59.7,23.3,3,7,0.0,4.03,81.0,SAUDAVEL,0.6476,renda_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000395,2025-07,5942.37,4425.46,74.47,20.04,18.77,59.96,30.2,5,9,0.0,10.72,86.0,SAUDAVEL,0.7353,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000396,2025-07,2999.35,2327.01,77.58,41.63,9.36,41.83,22.48,3,7,0.0,4.83,70.0,EM_OBSERVACAO,0.6232,renda_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000397,2025-07,14284.84,16497.37,115.49,67.16,1.03,31.62,56.53,2,7,0.0,0.12,0.0,EM_RISCO,0.9114,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000398,2025-07,2332.21,2258.51,96.84,58.95,3.01,74.6,18.84,2,5,0.0,0.29,35.0,EM_RISCO,0.7817,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000399,2025-07,1401.85,1120.48,79.93,10.54,11.3,67.02,6.47,2,5,0.0,11.09,95.0,SAUDAVEL,0.8503,renda_comprometida,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000400,2025-07,3109.88,2519.01,81.0,32.25,3.77,65.07,34.27,4,9,0.0,1.09,60.0,EM_OBSERVACAO,0.7215,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000401,2025-07,5559.75,3735.28,67.18,0.82,19.55,31.85,25.29,4,10,0.0,6.69,100.0,SAUDAVEL,0.8898,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000402,2025-07,5011.22,4333.39,86.47,45.61,5.9,42.05,44.76,4,8,0.0,4.5,40.0,EM_RISCO,0.7749,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000403,2025-07,2154.96,2355.54,109.31,42.2,3.39,32.74,59.61,4,7,0.0,0.5,12.0,EM_RISCO,0.9268,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000404,2025-07,3640.79,3111.94,85.47,43.45,4.23,60.0,8.63,5,11,0.0,2.26,42.0,EM_RISCO,0.6911,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000405,2025-07,7300.0,5283.78,72.38,10.44,13.2,25.49,25.94,4,9,0.0,9.88,90.0,SAUDAVEL,0.8028,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000406,2025-07,2117.03,1674.44,79.09,9.07,10.45,29.53,58.17,2,5,0.0,4.69,80.0,SAUDAVEL,0.5966,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000407,2025-07,4451.56,4675.09,105.02,42.88,2.15,50.11,21.13,2,4,0.0,0.39,15.0,EM_RISCO,0.9201,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000408,2025-07,11250.23,10754.78,95.6,39.43,5.79,18.22,45.54,3,9,0.0,2.96,43.0,EM_RISCO,0.6834,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000409,2025-07,5411.93,5237.04,96.77,76.8,3.48,57.88,21.42,1,4,0.0,0.28,25.0,EM_RISCO,0.9307,renda_muito_comprometida|endividamento_muito_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000410,2025-07,4313.26,2678.97,62.11,2.96,14.02,45.76,54.24,2,4,0.0,13.72,95.0,SAUDAVEL,0.8416,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000411,2025-07,5572.72,5465.12,98.07,63.46,1.29,60.44,0.0,2,4,0.0,0.91,18.0,EM_RISCO,0.9441,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000412,2025-07,3180.24,3203.03,100.72,34.79,4.84,72.59,19.74,5,10,0.0,0.97,33.0,EM_RISCO,0.8238,despesas_acima_da_renda|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000413,2025-07,18995.43,13198.98,69.49,0.0,10.96,26.29,42.68,3,7,0.0,9.25,95.0,SAUDAVEL,0.8581,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000414,2025-07,6772.42,3384.83,49.98,20.5,20.12,47.35,0.0,2,5,0.0,30.01,100.0,SAUDAVEL,0.9339,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000415,2025-07,6288.09,6770.92,107.68,80.76,0.17,38.69,38.51,2,9,0.0,0.8,0.0,EM_RISCO,0.9263,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000416,2025-07,5064.36,3692.39,72.91,9.97,21.88,80.66,0.0,1,4,0.0,5.98,95.0,SAUDAVEL,0.8697,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000417,2025-07,25008.58,15565.65,62.24,9.25,15.72,44.2,32.53,2,10,0.0,8.24,100.0,SAUDAVEL,0.9396,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000418,2025-07,7136.14,6550.12,91.79,27.94,6.86,29.69,53.87,2,7,0.0,11.17,56.0,EM_OBSERVACAO,0.6568,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000419,2025-07,4678.03,2595.64,55.49,8.62,11.4,61.58,16.94,1,4,0.0,20.78,100.0,SAUDAVEL,0.9576,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000420,2025-07,4394.69,4606.19,104.81,34.39,0.12,34.9,21.17,3,8,0.0,0.18,26.0,EM_RISCO,0.9221,despesas_acima_da_renda|endividamento_moderado|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
